,attribute1,attribute2,attribute3,attribute4,attribute5,attribute6,attribute7,attribute8,class
1059,0.359,0.492,0.007,0.294,0.608,0.8864000000000001,0.347,0.412,1
1060,0.321,0.44,0.009,0.319,0.8256,0.6144000000000001,0.286,0.395,1
1061,0.352,0.489,0.01,0.399,0.5568,0.47519999999999996,0.332,0.429,1
1062,0.311,0.449,0.009,0.27,0.28159999999999996,0.3424,0.301,0.36,1
1063,0.395,0.534,0.007,0.109,0.45919999999999994,0.312,0.347,0.463,1
1064,0.411,0.55,0.006,0.117,0.39039999999999997,0.272,0.362,0.48,2
1065,0.393,0.529,0.008,0.19,0.7232000000000001,0.5088,0.347,0.48,1
1066,0.371,0.504,0.01,0.278,0.688,0.5088,0.332,0.429,1
1067,0.331,0.462,0.011,0.286,0.3728,0.312,0.332,0.343,1
1068,0.387,0.497,0.009,0.375,0.3216,0.3424,0.439,0.395,1
1069,0.397,0.529,0.009,0.355,0.1664,0.1728,0.408,0.412,1
1070,0.421,0.546,0.008,0.399,0.32639999999999997,0.2384,0.454,0.446,1
1071,0.483,0.589,0.008,0.415,0.32639999999999997,0.2384,0.469,0.515,1
1072,0.433,0.563,0.008,0.383,0.2864,0.3424,0.454,0.463,1
1073,0.474,0.569,0.007,0.327,0.1488,0.1392,0.469,0.498,1
1074,0.47,0.563,0.008,0.343,0.35519999999999996,0.5088,0.469,0.498,1
1075,0.447,0.498,0.01,0.411,0.488,0.44480000000000003,0.423,0.498,1
1076,0.367,0.464,0.009,0.343,0.40159999999999996,0.3424,0.347,0.412,2
1077,0.422,0.533,0.008,0.133,0.3504,0.272,0.362,0.515,2
1078,0.417,0.534,0.009,0.109,0.2464,0.20800000000000002,0.362,0.498,1
1079,0.418,0.54,0.007,0.109,0.47039999999999993,0.4112,0.362,0.498,1
1080,0.412,0.516,0.007,0.21,0.528,0.4112,0.362,0.498,1
1081,0.399,0.484,0.008,0.363,0.4128,0.37759999999999994,0.393,0.429,1
1082,0.369,0.475,0.008,0.395,0.3728,0.3424,0.377,0.378,1
1083,0.441,0.513,0.006,0.371,0.6544,0.6496000000000001,0.393,0.515,1
1084,0.399,0.482,0.006,0.331,0.47039999999999993,0.5504,0.393,0.429,1
1085,0.435,0.506,0.007,0.347,0.7567999999999999,1.0,0.423,0.48,2
1086,0.402,0.476,0.01,0.387,0.4304,0.4112,0.393,0.446,1
1087,0.502,0.561,0.007,0.435,0.504,0.37759999999999994,0.5,0.515,1
1088,0.533,0.623,0.007,0.383,0.3664,0.37759999999999994,0.576,0.515,1
1089,0.464,0.568,0.007,0.298,0.5392,0.6144000000000001,0.5,0.429,1
1090,0.308,0.409,0.009,0.254,0.4416,0.4112,0.286,0.378,2
1091,0.373,0.491,0.008,0.161,0.184,0.1728,0.347,0.446,2
1092,0.421,0.531,0.009,0.149,0.4064,0.47519999999999996,0.362,0.498,2
1093,0.399,0.506,0.009,0.246,0.5791999999999999,0.4112,0.347,0.48,2
1094,0.394,0.5,0.007,0.206,0.568,0.44480000000000003,0.347,0.463,1
1095,0.317,0.414,0.007,0.198,0.6992,0.7136,0.316,0.326,1
1096,0.209,0.279,0.01,0.399,0.31520000000000004,0.312,0.225,0.24,1
1097,0.258,0.347,0.01,0.395,0.26880000000000004,0.272,0.271,0.292,1
1098,0.285,0.386,0.009,0.25,0.5216000000000001,0.5088,0.271,0.309,2
1099,0.173,0.239,0.011,0.407,0.36160000000000003,0.312,0.209,0.223,1
1100,0.298,0.404,0.009,0.25,0.3792,0.3424,0.286,0.343,2
1101,0.353,0.465,0.008,0.202,0.3792,0.4112,0.316,0.429,1
1102,0.392,0.511,0.007,0.125,0.5168,0.5088,0.377,0.463,2
1103,0.327,0.441,0.008,0.25,0.31520000000000004,0.3424,0.377,0.309,1
1104,0.272,0.362,0.009,0.278,0.2928,0.312,0.286,0.326,1
1105,0.303,0.409,0.009,0.25,0.26880000000000004,0.272,0.301,0.343,1
1106,0.37,0.474,0.007,0.198,0.6592,0.44480000000000003,0.332,0.429,2
1107,0.362,0.474,0.008,0.145,0.6304000000000001,0.44480000000000003,0.332,0.446,1
1108,0.347,0.455,0.009,0.165,0.43520000000000003,0.2384,0.286,0.429,1
1109,0.359,0.47,0.008,0.222,0.4128,0.6144000000000001,0.362,0.412,1
1110,0.335,0.43,0.009,0.254,0.5791999999999999,0.5808,0.316,0.395,1
1111,0.38,0.476,0.007,0.27,0.3216,0.312,0.423,0.412,1
1112,0.384,0.498,0.008,0.177,0.1312,0.10880000000000001,0.408,0.395,1
1113,0.384,0.499,0.008,0.129,0.1664,0.1392,0.439,0.412,1
1114,0.464,0.554,0.007,0.335,0.26880000000000004,0.44480000000000003,0.5,0.498,1
1115,0.484,0.574,0.008,0.31,0.4128,0.37759999999999994,0.454,0.498,1
1116,0.474,0.572,0.008,0.319,0.2976,0.272,0.515,0.498,1
1117,0.505,0.591,0.007,0.367,0.3728,0.2384,0.5,0.532,2
1118,0.449,0.571,0.007,0.105,0.46399999999999997,0.44480000000000003,0.439,0.498,2
1119,0.401,0.515,0.008,0.173,0.3376,0.37759999999999994,0.347,0.48,1
1120,0.362,0.462,0.01,0.246,0.4386,0.3315,0.347,0.378,1
1121,0.307,0.418,0.01,0.222,0.3298,0.25329999999999997,0.316,0.326,1
1122,0.382,0.479,0.009,0.185,0.3842,0.25329999999999997,0.347,0.429,1
1123,0.402,0.451,0.009,0.278,0.3111,0.18359999999999999,0.423,0.446,1
1124,0.423,0.466,0.009,0.31,0.1462,0.14789999999999998,0.454,0.429,1
1125,0.44,0.499,0.008,0.327,0.22610000000000002,0.28900000000000003,0.5,0.429,1
1126,0.485,0.533,0.007,0.319,0.3349,0.221,0.484,0.532,1
1127,0.487,0.594,0.007,0.149,0.45730000000000004,0.4726,0.454,0.532,2
1128,0.44,0.534,0.007,0.327,0.8414999999999999,0.5848,0.377,0.515,2
1129,0.439,0.518,0.009,0.363,0.3298,0.28900000000000003,0.484,0.463,1
1130,0.457,0.552,0.008,0.294,0.37229999999999996,0.5048999999999999,0.484,0.48,1
1131,0.433,0.543,0.009,0.149,0.5729,0.4369,0.439,0.498,1
1132,0.554,0.627,0.007,0.294,0.6086,0.5406,0.53,0.601,1
1133,0.534,0.616,0.006,0.266,0.5185,0.4012,0.5,0.583,2
1134,0.474,0.584,0.005,0.137,0.6459999999999999,0.4726,0.439,0.532,2
1135,0.482,0.592,0.006,0.153,0.6273,0.4012,0.423,0.566,2
1136,0.483,0.584,0.007,0.27,0.48789999999999994,0.3315,0.423,0.566,2
1137,0.479,0.586,0.008,0.23,0.43179999999999996,0.28900000000000003,0.423,0.549,2
1138,0.51,0.583,0.008,0.286,0.3587,0.3315,0.53,0.549,1
1139,0.573,0.652,0.007,0.266,0.5542,0.3638,0.576,0.583,2
1140,0.59,0.658,0.007,0.31,0.3298,0.28900000000000003,0.561,0.635,2
1141,0.538,0.592,0.008,0.31,0.3111,0.5048999999999999,0.561,0.498,1
1142,0.635,0.653,0.005,0.306,0.9876999999999999,0.8381,0.622,0.686,2
1143,0.552,0.565,0.004,0.319,0.5423,0.5406,0.591,0.549,1
1144,0.443,0.512,0.005,0.222,0.6885,0.5848,0.454,0.498,1
1145,0.393,0.478,0.006,0.238,0.7429,0.7582,0.347,0.463,1
1146,0.377,0.467,0.007,0.218,0.884,0.6528,0.332,0.446,1
1147,0.398,0.5,0.008,0.234,0.6766000000000001,0.6171,0.377,0.463,1
1148,0.411,0.493,0.008,0.294,0.8721,0.6171,0.362,0.48,1
1149,0.38,0.445,0.008,0.347,0.5729,0.3638,0.362,0.446,1
1150,0.405,0.488,0.009,0.226,0.2924,0.28900000000000003,0.362,0.463,1
1151,0.394,0.468,0.009,0.266,0.2856,0.4369,0.377,0.412,1
1152,0.413,0.5,0.008,0.226,0.7684,0.5848,0.362,0.498,2
1153,0.401,0.519,0.007,0.024,1.0,0.9061,0.347,0.463,1
1154,0.273,0.342,0.01,0.274,1.0,0.9418000000000001,0.301,0.309,1
1155,0.204,0.275,0.013,0.278,0.5542,0.6528,0.225,0.223,1
1156,0.202,0.284,0.014,0.214,0.6647000000000001,0.6171,0.225,0.206,1
1157,0.118,0.223,0.013,0.246,0.45730000000000004,0.5048999999999999,0.24,0.069,1
1158,0.357,0.443,0.009,0.278,0.3349,0.3315,0.484,0.343,1
1159,0.361,0.399,0.011,0.371,0.6528,0.5848,0.454,0.36,1
1160,0.353,0.42,0.011,0.351,0.3893,0.25329999999999997,0.332,0.412,1
1161,0.411,0.503,0.01,0.262,0.493,0.3315,0.377,0.48,2
1162,0.442,0.554,0.008,0.173,0.5609999999999999,0.3638,0.377,0.532,2
1163,0.441,0.558,0.007,0.19,0.5609999999999999,0.4012,0.377,0.532,2
1164,0.44,0.535,0.008,0.27,0.7378,0.5848,0.377,0.532,1
1165,0.458,0.501,0.009,0.29,0.8109,0.5848,0.454,0.48,1
1166,0.464,0.508,0.009,0.319,0.24309999999999998,0.28900000000000003,0.484,0.446,1
1167,0.483,0.544,0.009,0.319,0.22610000000000002,0.25329999999999997,0.484,0.48,1
1168,0.465,0.54,0.009,0.266,0.4199,0.4726,0.469,0.515,2
1169,0.462,0.537,0.009,0.278,0.48789999999999994,0.5848,0.484,0.498,2
1170,0.583,0.667,0.007,0.254,0.5542,0.4369,0.606,0.601,2
1171,0.708,0.777,0.005,0.286,0.4505,0.5048999999999999,0.744,0.686,1
1172,0.725,0.794,0.004,0.298,0.7122999999999999,0.5848,0.652,0.772,2
1173,0.633,0.734,0.005,0.294,0.45730000000000004,0.4012,0.591,0.704,2
1174,0.726,0.772,0.005,0.298,0.7071999999999999,0.6902,0.744,0.738,1
1175,0.627,0.702,0.004,0.234,0.6459999999999999,0.5048999999999999,0.729,0.635,2
1176,0.53,0.636,0.004,0.278,0.5915999999999999,0.5048999999999999,0.469,0.601,2
1177,0.5,0.555,0.004,0.306,1.0,1.0,0.515,0.532,2
1178,0.523,0.545,0.008,0.323,0.3111,0.5848,0.561,0.48,1
1179,0.534,0.602,0.008,0.266,0.5848,0.4369,0.53,0.601,2
1180,0.539,0.595,0.009,0.282,0.3349,0.4012,0.561,0.532,1
1181,0.556,0.61,0.008,0.282,0.5848,0.6171,0.561,0.549,1
1182,0.626,0.696,0.006,0.278,0.4199,0.6171,0.637,0.652,2
1183,0.646,0.752,0.004,0.21,0.5797,0.5406,0.591,0.704,2
1184,0.561,0.679,0.005,0.206,0.7803,0.6528,0.53,0.601,2
1185,0.567,0.614,0.007,0.278,0.9078,0.6902,0.576,0.618,2
1186,0.589,0.587,0.009,0.278,0.3417,0.25329999999999997,0.622,0.566,1
1187,0.687,0.663,0.008,0.298,0.5609999999999999,0.7259,0.744,0.652,1
1188,0.744,0.689,0.005,0.399,1.0,0.9061,0.713,0.772,1
1189,0.726,0.721,0.004,0.298,0.7616,0.6902,0.698,0.738,2
1190,0.678,0.664,0.006,0.278,0.42669999999999997,0.5048999999999999,0.668,0.652,2
1191,0.606,0.684,0.005,0.21,0.884,0.6902,0.622,0.618,2
1192,0.545,0.586,0.007,0.274,0.9197,0.6171,0.545,0.583,2
1193,0.571,0.523,0.009,0.347,0.3468,0.3638,0.591,0.532,1
1194,0.607,0.545,0.009,0.339,0.32299999999999995,0.3315,0.622,0.583,1
1195,0.655,0.602,0.008,0.278,0.3298,0.4369,0.668,0.669,2
1196,0.58,0.641,0.008,0.278,0.6528,0.6171,0.576,0.583,2
1197,0.605,0.617,0.009,0.278,0.5304,0.5406,0.606,0.601,2
1198,0.642,0.581,0.009,0.282,0.3349,0.4012,0.652,0.601,1
1199,0.689,0.597,0.009,0.278,0.2006,0.221,0.713,0.618,1
1200,0.731,0.63,0.007,0.278,0.46240000000000003,0.5848,0.729,0.686,1
1201,0.788,0.71,0.004,0.298,0.8653,0.8381,0.79,0.806,2
1202,0.665,0.706,0.006,0.278,0.9689999999999999,0.8381,0.637,0.721,2
1203,0.607,0.606,0.009,0.246,0.7989999999999999,0.6528,0.561,0.635,2
1204,0.584,0.585,0.009,0.286,0.6459999999999999,0.5048999999999999,0.561,0.618,2
1205,0.574,0.681,0.009,0.141,0.37229999999999996,0.28900000000000003,0.515,0.652,2
1206,0.626,0.732,0.007,0.089,0.18359999999999999,0.18359999999999999,0.606,0.686,2
1207,0.687,0.709,0.006,0.19,0.28049999999999997,0.4012,0.729,0.669,1
1208,0.645,0.657,0.006,0.323,0.7071999999999999,0.6171,0.698,0.652,2
1209,0.695,0.688,0.007,0.339,0.48109999999999997,0.3315,0.713,0.704,2
1210,0.743,0.694,0.006,0.359,0.2618,0.4012,0.759,0.704,1
1211,0.748,0.712,0.006,0.282,0.37739999999999996,0.6528,0.744,0.755,2
1212,0.726,0.748,0.006,0.274,0.23800000000000002,0.4012,0.698,0.755,2
1213,0.698,0.737,0.006,0.27,0.47600000000000003,0.4726,0.668,0.721,1
1214,0.687,0.631,0.007,0.323,0.48109999999999997,0.4369,0.698,0.652,1
1215,0.717,0.748,0.007,0.23,0.3655,0.3315,0.683,0.738,2
1216,0.726,0.8,0.008,0.206,0.24989999999999998,0.18359999999999999,0.729,0.721,2
1217,0.77,0.764,0.006,0.278,0.5304,0.5848,0.759,0.755,2
1218,0.748,0.78,0.005,0.319,0.5236,0.4726,0.729,0.755,2
1219,0.769,0.77,0.007,0.319,0.5236,0.5848,0.774,0.755,1
1220,0.827,0.888,0.006,0.238,0.6766000000000001,0.5848,0.759,0.841,1
1221,0.804,0.888,0.005,0.169,0.6222,0.5848,0.759,0.806,2
1222,0.762,0.77,0.008,0.278,0.28049999999999997,0.3638,0.774,0.755,1
1223,0.806,0.797,0.008,0.278,0.5304,0.6902,0.774,0.789,2
1224,0.857,0.881,0.007,0.25,0.5542,0.5848,0.82,0.858,1
1225,0.892,0.89,0.007,0.278,0.3043,0.28900000000000003,0.835,0.909,2
1226,0.817,0.854,0.008,0.27,0.3298,0.8381,0.82,0.789,2
1227,0.779,0.852,0.007,0.25,0.5355,0.4369,0.729,0.824,2
1228,0.736,0.825,0.006,0.25,0.493,0.5848,0.668,0.772,2
1229,0.695,0.809,0.006,0.097,0.37229999999999996,0.25329999999999997,0.622,0.755,2
1230,0.719,0.799,0.007,0.19,0.3162,0.3315,0.713,0.738,2
1231,0.719,0.795,0.008,0.27,0.3655,0.3315,0.683,0.755,2
1232,0.726,0.787,0.008,0.242,0.2686,0.18359999999999999,0.713,0.755,1
1233,0.789,0.829,0.007,0.242,0.3468,0.5048999999999999,0.805,0.772,2
1234,0.882,0.888,0.007,0.278,0.43179999999999996,0.3638,0.851,0.875,1
1235,0.837,0.87,0.007,0.266,0.4029,0.6902,0.835,0.824,2
1236,0.849,0.909,0.006,0.278,0.4454,0.4726,0.82,0.858,1
1237,0.847,0.867,0.006,0.278,0.5304,0.5406,0.82,0.858,1
1238,0.768,0.729,0.007,0.278,0.43179999999999996,0.4726,0.805,0.738,2
1239,0.816,0.746,0.006,0.278,0.43179999999999996,0.3638,0.82,0.789,1
1240,0.654,0.674,0.008,0.274,0.7429,0.6902,0.744,0.601,2
1241,0.62,0.658,0.008,0.278,0.408,0.28900000000000003,0.576,0.669,2
1242,0.631,0.683,0.008,0.278,0.48109999999999997,0.4726,0.591,0.686,2
1243,0.678,0.7,0.009,0.278,0.2924,0.25329999999999997,0.668,0.686,2
1244,0.677,0.742,0.009,0.327,0.3417,0.3638,0.652,0.721,2
1245,0.693,0.786,0.007,0.27,0.6222,0.5048999999999999,0.637,0.755,2
1246,0.696,0.796,0.007,0.25,0.4029,0.28900000000000003,0.668,0.755,2
1247,0.734,0.816,0.007,0.286,0.35359999999999997,0.4012,0.729,0.755,2
1248,0.801,0.877,0.005,0.286,0.45730000000000004,0.4369,0.759,0.824,2
1249,0.783,0.81,0.006,0.29,0.3587,0.5406,0.774,0.772,2
1250,0.81,0.792,0.007,0.278,0.3468,0.4012,0.774,0.772,1
1251,0.747,0.844,0.004,0.206,0.7378,0.7259,0.729,0.806,2
1252,0.733,0.836,0.005,0.258,0.5848,0.4369,0.668,0.806,2
1253,0.75,0.814,0.006,0.278,0.24989999999999998,0.221,0.744,0.755,1
1254,0.837,0.846,0.006,0.278,0.731,0.6171,0.835,0.841,2
1255,0.866,0.881,0.005,0.274,0.7003999999999999,0.6171,0.805,0.875,2
1256,0.823,0.76,0.006,0.339,0.6222,0.5048999999999999,0.851,0.806,1
1257,0.873,0.899,0.005,0.294,0.46240000000000003,0.4726,0.835,0.909,2
1258,0.815,0.824,0.007,0.363,0.3655,0.4012,0.774,0.806,1
1259,0.831,0.837,0.008,0.383,0.29919999999999997,0.28900000000000003,0.79,0.858,1
1260,0.846,0.892,0.007,0.282,0.48109999999999997,0.6171,0.805,0.875,2
1261,0.921,0.917,0.006,0.282,0.7259,0.5406,0.866,0.944,2
1262,0.927,0.904,0.006,0.278,0.5661,0.5406,0.866,0.892,2
1263,0.925,0.936,0.006,0.294,0.5304,0.6528,0.866,0.944,2
1264,0.936,0.955,0.005,0.315,0.5491,0.4369,0.866,0.944,1
1265,0.873,0.938,0.007,0.266,0.37739999999999996,0.7259,0.851,0.875,2
1266,0.885,0.955,0.007,0.274,0.3655,0.3315,0.835,0.909,2
1267,0.856,0.839,0.007,0.278,0.5236,0.5406,0.82,0.841,1
1268,0.834,0.853,0.008,0.278,0.2006,0.14789999999999998,0.79,0.841,1
1269,0.844,0.876,0.008,0.278,0.29919999999999997,0.28900000000000003,0.805,0.858,2
1270,0.871,0.931,0.007,0.278,0.3961,0.3638,0.82,0.909,2
1271,0.869,0.929,0.008,0.27,0.3655,0.3315,0.805,0.875,2
1272,0.838,0.942,0.008,0.238,0.4386,0.6902,0.774,0.858,2
1273,0.902,0.984,0.007,0.262,0.3587,0.3315,0.851,0.909,2
1274,0.866,0.931,0.007,0.27,0.4505,0.9418000000000001,0.82,0.892,2
1275,0.882,0.904,0.008,0.278,0.22610000000000002,0.18359999999999999,0.805,0.892,1
1276,0.854,0.928,0.008,0.278,0.2006,0.11560000000000001,0.774,0.892,1
1277,0.846,0.933,0.008,0.278,0.29919999999999997,0.28900000000000003,0.759,0.909,2
1278,0.843,0.909,0.008,0.27,0.3842,0.25329999999999997,0.79,0.875,1
1279,0.857,0.919,0.007,0.23,0.37229999999999996,0.25329999999999997,0.805,0.875,1
1280,0.879,0.945,0.007,0.198,0.342,0.2682,0.82,0.909,1
1281,0.89,0.945,0.007,0.21,0.4122,0.42479999999999996,0.835,0.909,1
1282,0.864,0.916,0.007,0.27,0.5418000000000001,0.8406,0.82,0.841,2
1283,0.879,0.949,0.009,0.25,0.3024,0.35100000000000003,0.835,0.909,2
1284,0.867,0.934,0.008,0.278,0.3222,0.35100000000000003,0.866,0.875,1
1285,0.904,0.975,0.007,0.218,0.252,0.19440000000000002,0.866,0.909,1
1286,0.92,0.94,0.007,0.286,0.31679999999999997,0.19440000000000002,0.866,0.927,1
1287,0.95,0.966,0.007,0.294,0.36719999999999997,0.30600000000000005,0.912,0.944,1
1288,0.936,0.922,0.007,0.286,0.45720000000000005,0.6534,0.881,0.961,1
1289,0.842,0.911,0.008,0.234,0.5166,0.7308000000000001,0.79,0.858,2
1290,0.835,0.881,0.008,0.31,0.2646,0.234,0.79,0.875,1
1291,0.822,0.852,0.009,0.315,0.3492,0.2682,0.759,0.858,1
1292,0.79,0.84,0.009,0.298,0.3996,0.35100000000000003,0.744,0.841,2
1293,0.771,0.85,0.009,0.278,0.36719999999999997,0.30600000000000005,0.729,0.824,2
1294,0.809,0.889,0.008,0.238,0.23220000000000002,0.19440000000000002,0.79,0.806,1
1295,0.874,0.933,0.008,0.286,0.3348,0.2682,0.835,0.858,1
1296,0.853,0.864,0.008,0.339,0.432,0.30600000000000005,0.82,0.875,1
1297,0.812,0.835,0.008,0.286,0.47700000000000004,0.30600000000000005,0.744,0.841,2
1298,0.799,0.837,0.009,0.278,0.342,0.19440000000000002,0.744,0.824,1
1299,0.798,0.854,0.01,0.298,0.40680000000000005,0.30600000000000005,0.759,0.824,1
1300,0.803,0.892,0.008,0.262,0.5489999999999999,0.3852,0.744,0.858,2
1301,0.81,0.899,0.008,0.286,0.3546,0.5004000000000001,0.79,0.824,2
1302,0.821,0.894,0.008,0.278,0.2844,0.3852,0.774,0.841,2
1303,0.796,0.892,0.008,0.165,0.5346,0.3852,0.729,0.858,2
1304,0.774,0.859,0.008,0.214,0.5166,0.42479999999999996,0.713,0.841,2
1305,0.776,0.865,0.008,0.185,0.25739999999999996,0.234,0.744,0.841,2
1306,0.801,0.883,0.008,0.21,0.3024,0.3852,0.805,0.789,2
1307,0.868,0.929,0.008,0.266,0.342,0.2682,0.835,0.875,1
1308,0.878,0.949,0.008,0.23,0.29700000000000004,0.30600000000000005,0.805,0.927,1
1309,0.815,0.855,0.009,0.198,0.2772,0.19440000000000002,0.774,0.806,1
1310,0.829,0.875,0.009,0.242,0.225,0.1566,0.774,0.841,1
1311,0.833,0.901,0.009,0.181,0.2718,0.30600000000000005,0.774,0.875,2
1312,0.806,0.909,0.008,0.145,0.225,0.19440000000000002,0.805,0.824,1
1313,0.834,0.912,0.007,0.266,0.3024,0.2682,0.79,0.858,2
1314,0.917,0.916,0.007,0.23,0.6192,0.3852,0.835,0.944,1
1315,0.901,0.928,0.007,0.25,0.504,0.42479999999999996,0.866,0.927,1
1316,0.916,0.969,0.008,0.206,0.3798,0.2682,0.881,0.927,1
1317,0.922,0.956,0.008,0.278,0.4194,0.35100000000000003,0.881,0.927,1
1318,0.925,0.968,0.009,0.27,0.3618,0.30600000000000005,0.881,0.944,2
1319,0.842,0.922,0.009,0.238,0.48960000000000004,1.0,0.805,0.875,2
1320,0.885,0.925,0.008,0.238,0.4194,0.35100000000000003,0.851,0.875,1
1321,0.893,0.919,0.006,0.278,0.3294,0.2682,0.866,0.909,1
1322,0.899,0.948,0.006,0.27,0.387,0.5346,0.851,0.927,2
1323,0.849,0.883,0.007,0.278,0.3798,0.4626,0.835,0.858,1
1324,0.803,0.865,0.008,0.262,0.3222,0.35100000000000003,0.759,0.841,2
1325,0.824,0.924,0.007,0.262,0.47700000000000004,0.3852,0.835,0.858,2
1326,0.867,0.932,0.008,0.242,0.3996,0.35100000000000003,0.805,0.892,1
1327,0.847,0.894,0.008,0.278,0.20700000000000002,0.19440000000000002,0.835,0.841,1
1328,0.856,0.902,0.008,0.298,0.2844,0.2682,0.82,0.841,1
1329,0.85,0.894,0.008,0.319,0.46440000000000003,0.3852,0.805,0.875,2
1330,0.801,0.862,0.008,0.262,0.3348,0.30600000000000005,0.774,0.806,1
1331,0.829,0.862,0.007,0.278,0.25739999999999996,0.30600000000000005,0.82,0.806,1
1332,0.839,0.85,0.006,0.278,0.3942,0.30600000000000005,0.82,0.824,1
1333,0.847,0.897,0.007,0.27,0.3024,0.234,0.82,0.841,1
1334,0.868,0.905,0.008,0.278,0.2898,0.234,0.851,0.858,1
1335,0.909,0.948,0.007,0.222,0.24480000000000002,0.19440000000000002,0.881,0.909,1
1336,0.868,0.863,0.007,0.278,0.3942,0.30600000000000005,0.851,0.875,1
1337,0.757,0.728,0.008,0.278,0.3996,0.30600000000000005,0.729,0.755,1
1338,0.75,0.724,0.009,0.278,0.5489999999999999,0.5004000000000001,0.744,0.738,1
1339,0.792,0.765,0.008,0.31,0.5814,0.4626,0.805,0.789,1
1340,0.81,0.763,0.008,0.331,0.4266,0.30600000000000005,0.835,0.755,1
1341,0.845,0.813,0.007,0.282,0.29700000000000004,0.234,0.866,0.806,1
1342,0.853,0.877,0.007,0.355,0.4446,0.4626,0.805,0.858,1
1343,0.82,0.897,0.006,0.282,0.4842000000000001,0.42479999999999996,0.79,0.858,2
1344,0.821,0.861,0.008,0.29,0.4446,0.3852,0.79,0.841,1
1345,0.821,0.825,0.009,0.278,0.25739999999999996,0.234,0.79,0.806,1
1346,0.812,0.871,0.008,0.21,0.2646,0.234,0.79,0.824,1
1347,0.84,0.877,0.007,0.238,0.3618,0.3852,0.835,0.841,1
1348,0.869,0.868,0.006,0.29,0.5166,0.3852,0.881,0.841,1
1349,0.799,0.886,0.006,0.262,0.37439999999999996,0.5004000000000001,0.82,0.841,2
1350,0.698,0.733,0.008,0.278,0.5742,0.4626,0.698,0.704,2
1351,0.664,0.67,0.009,0.278,0.40680000000000005,0.35100000000000003,0.652,0.704,1
1352,0.675,0.696,0.009,0.282,0.2718,0.30600000000000005,0.698,0.669,1
1353,0.767,0.835,0.007,0.266,0.2898,0.2682,0.759,0.789,2
1354,0.827,0.898,0.006,0.19,0.4968,0.5724,0.866,0.824,2
1355,0.918,0.905,0.005,0.278,0.7164,0.5004000000000001,0.851,0.927,2
1356,0.825,0.824,0.007,0.278,0.3222,0.30600000000000005,0.805,0.806,2
1357,0.818,0.835,0.008,0.278,0.3222,0.30600000000000005,0.79,0.806,1
1358,0.837,0.883,0.007,0.234,0.25739999999999996,0.2682,0.835,0.806,1
1359,0.798,0.833,0.007,0.27,0.43920000000000003,0.5724,0.79,0.789,2
1360,0.637,0.594,0.01,0.278,0.46440000000000003,0.42479999999999996,0.622,0.635,1
1361,0.587,0.694,0.008,0.153,0.5418000000000001,0.5004000000000001,0.561,0.652,2
1362,0.58,0.709,0.008,0.181,0.36719999999999997,0.30600000000000005,0.53,0.652,2
1363,0.64,0.767,0.008,0.246,0.8513999999999999,1.0,0.606,0.704,2
1364,0.668,0.761,0.006,0.315,0.3996,0.3852,0.622,0.704,2
1365,0.611,0.673,0.007,0.335,0.4266,0.30600000000000005,0.606,0.635,1
1366,0.646,0.679,0.009,0.29,0.48960000000000004,0.42479999999999996,0.622,0.652,1
1367,0.62,0.668,0.01,0.327,0.252,0.30600000000000005,0.652,0.566,1
1368,0.658,0.702,0.009,0.286,0.5544,0.42479999999999996,0.683,0.669,1
1369,0.694,0.742,0.008,0.278,0.5094,0.4626,0.713,0.686,1
1370,0.711,0.773,0.008,0.278,0.5418000000000001,0.5004000000000001,0.698,0.721,1
1371,0.637,0.661,0.01,0.278,0.3546,0.2682,0.622,0.618,1
1372,0.633,0.676,0.009,0.266,0.1476,0.1566,0.683,0.601,1
1373,0.707,0.742,0.007,0.27,0.5166,0.5346,0.729,0.721,2
1374,0.787,0.835,0.006,0.254,0.6588,0.6534,0.744,0.806,2
1375,0.774,0.859,0.006,0.21,0.774,0.5724,0.729,0.824,2
1376,0.743,0.864,0.006,0.246,0.6588,0.6192,0.668,0.738,2
1377,0.604,0.663,0.008,0.319,0.5418000000000001,0.5346,0.622,0.618,2
1378,0.627,0.662,0.01,0.331,0.2898,0.42479999999999996,0.606,0.635,1
1379,0.602,0.648,0.011,0.278,0.19440000000000002,0.1566,0.576,0.635,2
1380,0.59,0.649,0.011,0.278,0.3618,0.30600000000000005,0.622,0.583,1
1381,0.609,0.645,0.012,0.331,0.21960000000000002,0.30600000000000005,0.652,0.583,1
1382,0.619,0.66,0.011,0.347,0.40680000000000005,0.42479999999999996,0.637,0.601,1
1383,0.645,0.696,0.009,0.278,0.4716,0.42479999999999996,0.637,0.652,1
1384,0.67,0.729,0.009,0.278,0.3798,0.35100000000000003,0.698,0.652,2
1385,0.679,0.781,0.008,0.278,0.3222,0.30600000000000005,0.622,0.721,2
1386,0.749,0.833,0.008,0.278,0.3294,0.234,0.698,0.789,2
1387,0.733,0.839,0.007,0.274,0.522,0.4626,0.683,0.789,2
1388,0.731,0.809,0.006,0.278,0.6642,0.5346,0.668,0.755,1
1389,0.629,0.682,0.009,0.278,0.4446,0.30600000000000005,0.606,0.652,1
1390,0.572,0.655,0.01,0.278,0.4446,0.42479999999999996,0.515,0.635,1
1391,0.56,0.665,0.01,0.27,0.5868,0.42479999999999996,0.484,0.635,2
1392,0.568,0.7,0.008,0.153,1.0,0.6534,0.515,0.635,2
