,day,period,nswprice,nswdemand,vicprice,vicdemand,transfer,class
3386,1.0,0.128,0.021,0.152,0.001,0.26,0.54,2
3387,1.0,0.149,0.033,0.159,0.002,0.242,0.557,2
3388,1.0,0.17,0.042,0.186,0.003,0.251,0.579,2
3389,1.0,0.191,0.045,0.227,0.003,0.281,0.61,2
3390,1.0,0.213,0.076,0.303,0.005,0.363,0.561,1
3391,1.0,0.234,0.12,0.388,0.008,0.447,0.518,1
3392,1.0,0.255,0.098,0.414,0.007,0.569,0.399,1
3393,1.0,0.277,0.14,0.479,0.01,0.656,0.339,1
3394,1.0,0.298,0.086,0.49,0.006,0.615,0.329,1
3395,1.0,0.319,0.098,0.504,0.007,0.618,0.368,1
3396,1.0,0.34,0.152,0.55,0.01,0.629,0.38,1
3397,1.0,0.362,0.13,0.568,0.009,0.615,0.42,1
3398,1.0,0.383,0.11,0.561,0.007,0.611,0.373,1
3399,1.0,0.404,0.114,0.555,0.008,0.62,0.332,1
3400,1.0,0.426,0.144,0.55,0.01,0.618,0.336,1
3401,1.0,0.447,0.162,0.548,0.011,0.631,0.264,1
3402,1.0,0.468,0.158,0.541,0.011,0.615,0.341,1
3403,1.0,0.489,0.126,0.537,0.009,0.604,0.338,1
3404,1.0,0.511,0.12,0.535,0.008,0.605,0.337,1
3405,1.0,0.532,0.101,0.526,0.007,0.606,0.326,1
3406,1.0,0.553,0.081,0.519,0.006,0.605,0.316,1
3407,1.0,0.574,0.077,0.511,0.005,0.599,0.319,2
3408,1.0,0.596,0.079,0.5,0.005,0.583,0.339,2
3409,1.0,0.617,0.077,0.504,0.005,0.576,0.354,2
3410,1.0,0.638,0.07,0.508,0.005,0.585,0.359,2
3411,1.0,0.66,0.068,0.508,0.005,0.6,0.293,2
3412,1.0,0.681,0.059,0.504,0.004,0.6,0.286,2
3413,1.0,0.702,0.087,0.506,0.006,0.618,0.324,1
3414,1.0,0.723,0.051,0.496,0.003,0.584,0.283,2
3415,1.0,0.745,0.047,0.485,0.003,0.56,0.295,2
3416,1.0,0.766,0.045,0.47,0.003,0.526,0.329,2
3417,1.0,0.787,0.05,0.476,0.003,0.53,0.31,2
3418,1.0,0.809,0.047,0.477,0.003,0.531,0.266,2
3419,1.0,0.83,0.043,0.454,0.003,0.525,0.286,2
3420,1.0,0.851,0.043,0.413,0.003,0.488,0.361,2
3421,1.0,0.872,0.043,0.373,0.003,0.449,0.401,2
3422,1.0,0.894,0.043,0.396,0.003,0.398,0.475,2
3423,1.0,0.915,0.043,0.412,0.003,0.351,0.543,2
3424,1.0,0.936,0.061,0.457,0.004,0.316,0.599,2
3425,1.0,0.957,0.047,0.464,0.003,0.308,0.545,2
3426,1.0,0.979,0.107,0.453,0.007,0.421,0.397,1
3427,1.0,1.0,0.071,0.431,0.005,0.441,0.362,2
3428,1.0,0.0,0.047,0.398,0.003,0.418,0.352,2
3429,1.0,0.021,0.046,0.344,0.003,0.385,0.391,2
3430,1.0,0.043,0.057,0.291,0.004,0.438,0.358,2
3431,1.0,0.064,0.045,0.234,0.003,0.402,0.422,2
3432,1.0,0.085,0.042,0.192,0.003,0.353,0.507,2
3433,1.0,0.106,0.042,0.169,0.003,0.307,0.561,2
3434,1.0,0.128,0.041,0.157,0.003,0.279,0.584,2
3435,1.0,0.149,0.04,0.16,0.003,0.251,0.612,2
3436,1.0,0.17,0.043,0.188,0.003,0.259,0.617,2
3437,1.0,0.191,0.045,0.233,0.003,0.285,0.634,2
3438,1.0,0.213,0.065,0.311,0.004,0.363,0.67,2
3439,1.0,0.234,0.08,0.404,0.005,0.452,0.537,1
3440,1.0,0.255,0.095,0.433,0.006,0.58,0.436,1
3441,1.0,0.277,0.088,0.492,0.006,0.67,0.304,1
3442,1.0,0.298,0.069,0.508,0.005,0.647,0.39,2
3443,1.0,0.319,0.064,0.523,0.004,0.633,0.438,2
3444,1.0,0.34,0.148,0.573,0.01,0.648,0.524,1
3445,1.0,0.362,0.127,0.591,0.008,0.651,0.514,1
3446,1.0,0.383,0.096,0.583,0.006,0.648,0.47,1
3447,1.0,0.404,0.094,0.576,0.006,0.646,0.457,1
3448,1.0,0.426,0.105,0.57,0.007,0.647,0.486,1
3449,1.0,0.447,0.107,0.572,0.007,0.644,0.458,1
3450,1.0,0.468,0.092,0.562,0.006,0.636,0.453,1
3451,1.0,0.489,0.065,0.555,0.004,0.618,0.432,2
3452,1.0,0.511,0.076,0.553,0.005,0.612,0.447,1
3453,1.0,0.532,0.066,0.547,0.004,0.61,0.414,2
3454,1.0,0.553,0.055,0.543,0.004,0.601,0.431,2
3455,1.0,0.574,0.052,0.533,0.003,0.592,0.381,2
3456,1.0,0.596,0.049,0.525,0.003,0.572,0.404,2
3457,1.0,0.617,0.048,0.52,0.003,0.566,0.383,2
3458,1.0,0.638,0.05,0.525,0.003,0.569,0.389,2
3459,1.0,0.66,0.049,0.522,0.003,0.572,0.357,2
3460,1.0,0.681,0.049,0.508,0.003,0.582,0.398,2
3461,1.0,0.702,0.05,0.5,0.003,0.585,0.353,2
3462,1.0,0.723,0.045,0.466,0.003,0.563,0.387,2
3463,1.0,0.745,0.044,0.445,0.003,0.537,0.417,2
3464,1.0,0.766,0.044,0.433,0.003,0.512,0.432,2
3465,1.0,0.787,0.044,0.438,0.003,0.498,0.464,2
3466,1.0,0.809,0.045,0.447,0.003,0.498,0.437,2
3467,1.0,0.83,0.044,0.43,0.003,0.493,0.417,2
3468,1.0,0.851,0.043,0.404,0.003,0.467,0.468,2
3469,1.0,0.872,0.042,0.365,0.003,0.421,0.514,2
3470,1.0,0.894,0.043,0.399,0.003,0.389,0.579,2
3471,1.0,0.915,0.043,0.411,0.003,0.344,0.623,2
3472,1.0,0.936,0.052,0.442,0.003,0.33,0.619,2
3473,1.0,0.957,0.046,0.451,0.003,0.31,0.657,2
3474,1.0,0.979,0.098,0.428,0.006,0.444,0.609,1
3475,1.0,1.0,0.076,0.416,0.005,0.447,0.586,1
3476,1.0,0.0,0.06,0.384,0.004,0.42,0.576,2
3477,1.0,0.021,0.047,0.319,0.003,0.381,0.507,2
3478,1.0,0.043,0.048,0.267,0.003,0.431,0.496,2
3479,1.0,0.064,0.046,0.215,0.003,0.394,0.553,2
3480,1.0,0.085,0.045,0.172,0.003,0.34,0.586,2
3481,1.0,0.106,0.044,0.147,0.003,0.291,0.638,2
3482,1.0,0.128,0.042,0.128,0.003,0.259,0.672,2
3483,1.0,0.149,0.041,0.123,0.003,0.231,0.65,2
3484,1.0,0.17,0.027,0.13,0.002,0.224,0.662,2
3485,1.0,0.191,0.036,0.14,0.002,0.223,0.697,2
3486,1.0,0.213,0.043,0.169,0.003,0.237,0.762,2
3487,1.0,0.234,0.042,0.205,0.003,0.272,0.747,2
3488,1.0,0.255,0.043,0.25,0.003,0.316,0.696,2
3489,1.0,0.277,0.045,0.314,0.003,0.364,0.658,2
3490,1.0,0.298,0.044,0.372,0.003,0.354,0.682,2
3491,1.0,0.319,0.054,0.413,0.004,0.375,0.665,2
3492,1.0,0.34,0.064,0.458,0.004,0.394,0.696,1
3493,1.0,0.362,0.073,0.478,0.004,0.403,0.673,1
3494,1.0,0.383,0.056,0.465,0.004,0.393,0.675,1
3495,1.0,0.404,0.051,0.451,0.003,0.394,0.668,2
3496,1.0,0.426,0.047,0.434,0.003,0.383,0.674,2
3497,1.0,0.447,0.047,0.43,0.003,0.37,0.716,2
3498,1.0,0.468,0.044,0.418,0.003,0.362,0.693,2
3499,1.0,0.489,0.045,0.404,0.003,0.361,0.686,2
3500,1.0,0.511,0.044,0.389,0.003,0.355,0.676,2
3501,1.0,0.532,0.044,0.365,0.003,0.336,0.714,2
3502,1.0,0.553,0.045,0.354,0.003,0.336,0.703,2
3503,1.0,0.574,0.044,0.346,0.003,0.323,0.73,2
3504,1.0,0.596,0.043,0.333,0.003,0.308,0.753,2
3505,1.0,0.617,0.043,0.329,0.003,0.308,0.725,2
3506,1.0,0.638,0.043,0.321,0.003,0.305,0.743,2
3507,1.0,0.66,0.043,0.325,0.003,0.317,0.705,2
3508,1.0,0.681,0.041,0.309,0.003,0.316,0.711,2
3509,1.0,0.702,0.042,0.326,0.003,0.325,0.654,2
3510,1.0,0.723,0.044,0.344,0.003,0.328,0.702,2
3511,1.0,0.745,0.045,0.347,0.003,0.33,0.697,2
3512,1.0,0.766,0.044,0.347,0.003,0.318,0.645,2
3513,1.0,0.787,0.044,0.355,0.003,0.319,0.675,2
3514,1.0,0.809,0.045,0.361,0.003,0.344,0.636,2
3515,1.0,0.83,0.049,0.357,0.003,0.348,0.605,1
3516,1.0,0.851,0.044,0.33,0.003,0.322,0.62,2
3517,1.0,0.872,0.043,0.312,0.003,0.3,0.641,2
3518,1.0,0.894,0.043,0.327,0.003,0.27,0.721,2
3519,1.0,0.915,0.043,0.332,0.003,0.256,0.75,2
3520,1.0,0.936,0.044,0.346,0.003,0.261,0.736,2
3521,1.0,0.957,0.044,0.331,0.003,0.278,0.646,2
3522,1.0,0.979,0.05,0.317,0.003,0.367,0.551,1
3523,1.0,1.0,0.044,0.273,0.003,0.36,0.559,2
3524,0.0,0.0,0.043,0.241,0.003,0.33,0.596,2
3525,0.0,0.021,0.043,0.205,0.003,0.306,0.615,2
3526,0.0,0.043,0.043,0.176,0.003,0.35,0.556,2
3527,0.0,0.064,0.043,0.137,0.003,0.328,0.666,2
3528,0.0,0.085,0.035,0.114,0.002,0.279,0.68,2
3529,0.0,0.106,0.026,0.094,0.002,0.235,0.69,2
3530,0.0,0.128,0.018,0.089,0.001,0.193,0.718,2
3531,0.0,0.149,0.016,0.08,0.001,0.17,0.757,2
3532,0.0,0.17,0.022,0.085,0.001,0.147,0.726,2
3533,0.0,0.191,0.024,0.085,0.002,0.144,0.689,2
3534,0.0,0.213,0.028,0.098,0.002,0.14,0.669,2
3535,0.0,0.234,0.031,0.124,0.002,0.144,0.728,2
3536,0.0,0.255,0.038,0.149,0.002,0.148,0.754,2
3537,0.0,0.277,0.04,0.195,0.003,0.182,0.795,2
3538,0.0,0.298,0.04,0.241,0.003,0.198,0.802,2
3539,0.0,0.319,0.044,0.295,0.003,0.206,0.785,1
3540,0.0,0.34,0.044,0.346,0.003,0.234,0.781,1
3541,0.0,0.362,0.045,0.37,0.003,0.253,0.791,1
3542,0.0,0.383,0.049,0.373,0.003,0.269,0.762,1
3543,0.0,0.404,0.045,0.369,0.003,0.282,0.747,1
3544,0.0,0.426,0.044,0.367,0.003,0.284,0.724,1
3545,0.0,0.447,0.045,0.363,0.003,0.293,0.725,1
3546,0.0,0.468,0.045,0.361,0.003,0.291,0.691,1
3547,0.0,0.489,0.045,0.357,0.003,0.283,0.744,1
3548,0.0,0.511,0.045,0.343,0.003,0.279,0.72,1
3549,0.0,0.532,0.044,0.331,0.003,0.263,0.722,1
3550,0.0,0.553,0.044,0.319,0.003,0.261,0.719,1
3551,0.0,0.574,0.043,0.314,0.003,0.251,0.811,1
3552,0.0,0.596,0.042,0.311,0.003,0.25,0.812,1
3553,0.0,0.617,0.042,0.313,0.003,0.257,0.732,1
3554,0.0,0.638,0.043,0.304,0.003,0.259,0.723,1
3555,0.0,0.66,0.044,0.313,0.003,0.266,0.714,1
3556,0.0,0.681,0.043,0.306,0.003,0.266,0.692,1
3557,0.0,0.702,0.044,0.319,0.003,0.285,0.7,1
3558,0.0,0.723,0.044,0.337,0.003,0.285,0.684,1
3559,0.0,0.745,0.044,0.339,0.003,0.274,0.729,1
3560,0.0,0.766,0.044,0.342,0.003,0.26,0.734,1
3561,0.0,0.787,0.044,0.364,0.003,0.261,0.754,1
3562,0.0,0.809,0.044,0.39,0.003,0.297,0.716,1
3563,0.0,0.83,0.049,0.388,0.003,0.332,0.659,1
3564,0.0,0.851,0.044,0.354,0.003,0.314,0.636,1
3565,0.0,0.872,0.043,0.323,0.003,0.291,0.68,1
3566,0.0,0.894,0.044,0.34,0.003,0.271,0.725,1
3567,0.0,0.915,0.043,0.336,0.003,0.242,0.818,1
3568,0.0,0.936,0.043,0.34,0.003,0.241,0.806,1
3569,0.0,0.957,0.043,0.327,0.003,0.24,0.72,1
3570,0.0,0.979,0.044,0.306,0.003,0.327,0.581,1
3571,0.0,1.0,0.044,0.274,0.003,0.349,0.585,1
3572,0.28390000000000004,0.0,0.044,0.248,0.003,0.325,0.587,1
3573,0.28390000000000004,0.021,0.043,0.219,0.003,0.295,0.606,1
3574,0.28390000000000004,0.043,0.043,0.191,0.003,0.363,0.571,1
3575,0.28390000000000004,0.064,0.045,0.167,0.003,0.34,0.657,1
3576,0.28390000000000004,0.085,0.032,0.138,0.002,0.292,0.627,2
3577,0.28390000000000004,0.106,0.026,0.125,0.002,0.247,0.661,2
3578,0.28390000000000004,0.128,0.026,0.126,0.002,0.209,0.683,2
3579,0.28390000000000004,0.149,0.027,0.136,0.002,0.199,0.679,2
3580,0.28390000000000004,0.17,0.041,0.168,0.003,0.211,0.755,2
3581,0.28390000000000004,0.191,0.043,0.213,0.003,0.239,0.758,1
3582,0.28390000000000004,0.213,0.046,0.295,0.003,0.304,0.686,1
3583,0.28390000000000004,0.234,0.045,0.379,0.003,0.388,0.593,1
3584,0.30060000000000003,0.255,0.049,0.404,0.003,0.511,0.453,1
3585,0.30060000000000003,0.277,0.051,0.473,0.003,0.602,0.369,1
3586,0.30060000000000003,0.298,0.045,0.487,0.003,0.558,0.41,1
3587,0.30060000000000003,0.319,0.047,0.506,0.003,0.543,0.418,1
3588,0.30060000000000003,0.34,0.081,0.552,0.005,0.562,0.52,1
3589,0.30060000000000003,0.362,0.074,0.565,0.005,0.55,0.502,1
3590,0.30060000000000003,0.383,0.066,0.556,0.004,0.561,0.462,1
3591,0.30060000000000003,0.404,0.048,0.539,0.003,0.56,0.436,1
3592,0.30060000000000003,0.426,0.05,0.538,0.003,0.562,0.425,1
3593,0.30060000000000003,0.447,0.049,0.539,0.003,0.551,0.433,1
3594,0.30060000000000003,0.468,0.046,0.533,0.003,0.54,0.454,1
3595,0.30060000000000003,0.489,0.049,0.528,0.003,0.546,0.424,1
3596,0.30060000000000003,0.511,0.049,0.525,0.003,0.552,0.408,1
3597,0.30060000000000003,0.532,0.048,0.521,0.003,0.55,0.419,1
3598,0.30060000000000003,0.553,0.05,0.516,0.003,0.556,0.405,1
3599,0.30060000000000003,0.574,0.05,0.508,0.003,0.548,0.372,1
3600,0.30060000000000003,0.596,0.049,0.505,0.003,0.539,0.396,1
3601,0.30060000000000003,0.617,0.048,0.508,0.003,0.528,0.39,1
3602,0.30060000000000003,0.638,0.05,0.513,0.003,0.535,0.415,1
3603,0.30060000000000003,0.66,0.048,0.512,0.003,0.526,0.393,1
3604,0.30060000000000003,0.681,0.047,0.507,0.003,0.53,0.387,1
3605,0.30060000000000003,0.702,0.045,0.499,0.003,0.513,0.428,2
3606,0.30060000000000003,0.723,0.043,0.486,0.003,0.481,0.475,2
3607,0.30060000000000003,0.745,0.044,0.479,0.003,0.449,0.493,2
3608,0.30060000000000003,0.766,0.043,0.463,0.003,0.41,0.511,2
3609,0.30060000000000003,0.787,0.044,0.458,0.003,0.388,0.501,2
3610,0.30060000000000003,0.809,0.044,0.461,0.003,0.411,0.497,2
3611,0.30060000000000003,0.83,0.044,0.444,0.003,0.45,0.441,2
3612,0.30060000000000003,0.851,0.043,0.413,0.003,0.432,0.429,2
3613,0.30060000000000003,0.872,0.041,0.379,0.003,0.408,0.493,2
3614,0.30060000000000003,0.894,0.044,0.399,0.003,0.374,0.611,2
3615,0.30060000000000003,0.915,0.045,0.409,0.003,0.323,0.628,2
3616,0.30060000000000003,0.936,0.049,0.442,0.003,0.298,0.686,1
3617,0.30060000000000003,0.957,0.047,0.454,0.003,0.291,0.63,1
3618,0.30060000000000003,0.979,0.095,0.45,0.006,0.417,0.574,1
3619,0.30060000000000003,1.0,0.055,0.437,0.004,0.42,0.528,1
3620,0.5994,0.0,0.045,0.403,0.003,0.397,0.559,2
3621,0.5994,0.021,0.046,0.348,0.003,0.364,0.585,2
3622,0.5994,0.043,0.048,0.295,0.003,0.422,0.529,1
3623,0.5994,0.064,0.044,0.244,0.003,0.399,0.55,2
3624,0.5994,0.085,0.043,0.205,0.003,0.346,0.608,2
3625,0.5994,0.106,0.042,0.179,0.003,0.298,0.679,2
3626,0.5994,0.128,0.042,0.167,0.003,0.268,0.749,2
3627,0.5994,0.149,0.039,0.172,0.003,0.252,0.764,2
3628,0.5994,0.17,0.043,0.195,0.003,0.264,0.693,2
3629,0.5994,0.191,0.044,0.239,0.003,0.276,0.664,2
3630,0.5994,0.213,0.05,0.317,0.003,0.344,0.641,1
3631,0.5994,0.234,0.059,0.399,0.004,0.427,0.547,1
3632,0.5994,0.255,0.075,0.423,0.005,0.548,0.427,1
3633,0.5994,0.277,0.095,0.477,0.006,0.642,0.344,1
3634,0.5994,0.298,0.046,0.492,0.003,0.584,0.385,2
3635,0.5994,0.319,0.058,0.506,0.004,0.57,0.421,1
3636,0.5994,0.34,0.113,0.552,0.007,0.567,0.521,1
3637,0.5994,0.362,0.101,0.566,0.007,0.568,0.493,1
3638,0.5994,0.383,0.087,0.561,0.006,0.557,0.472,1
3639,0.5994,0.404,0.085,0.549,0.006,0.563,0.448,1
3640,0.5994,0.426,0.076,0.543,0.005,0.561,0.424,1
3641,0.5994,0.447,0.066,0.54,0.004,0.564,0.408,1
3642,0.5994,0.468,0.055,0.534,0.004,0.54,0.413,1
3643,0.5994,0.489,0.053,0.531,0.004,0.535,0.365,2
3644,0.5994,0.511,0.052,0.533,0.004,0.54,0.422,2
3645,0.5994,0.532,0.051,0.532,0.003,0.546,0.348,2
3646,0.5994,0.553,0.05,0.526,0.003,0.554,0.339,2
3647,0.5994,0.574,0.05,0.524,0.003,0.548,0.351,2
3648,0.5994,0.596,0.05,0.524,0.003,0.537,0.387,2
3649,0.5994,0.617,0.052,0.525,0.004,0.532,0.426,2
3650,0.5994,0.638,0.048,0.532,0.003,0.534,0.446,2
3651,0.5994,0.66,0.054,0.53,0.004,0.538,0.429,2
3652,0.5994,0.681,0.052,0.526,0.004,0.542,0.418,2
3653,0.5994,0.702,0.047,0.525,0.003,0.536,0.355,2
3654,0.5994,0.723,0.044,0.507,0.003,0.503,0.397,2
3655,0.5994,0.745,0.045,0.496,0.003,0.474,0.462,2
3656,0.5994,0.766,0.044,0.474,0.003,0.448,0.449,2
3657,0.5994,0.787,0.044,0.471,0.003,0.441,0.473,2
3658,0.5994,0.809,0.044,0.474,0.003,0.448,0.449,2
3659,0.5994,0.83,0.044,0.454,0.003,0.468,0.418,2
3660,0.5994,0.851,0.043,0.419,0.003,0.452,0.45,2
3661,0.5994,0.872,0.039,0.381,0.003,0.426,0.429,2
3662,0.5994,0.894,0.044,0.406,0.003,0.378,0.529,2
3663,0.5994,0.915,0.044,0.424,0.003,0.334,0.597,2
3664,0.5994,0.936,0.048,0.446,0.003,0.305,0.634,2
3665,0.5994,0.957,0.049,0.455,0.003,0.291,0.568,2
3666,0.5994,0.979,0.089,0.452,0.006,0.424,0.513,1
3667,0.5994,1.0,0.058,0.429,0.004,0.423,0.473,1
3668,0.9,0.0,0.046,0.395,0.003,0.405,0.489,2
3669,0.9,0.021,0.045,0.336,0.003,0.369,0.514,2
3670,0.9,0.043,0.055,0.282,0.004,0.431,0.439,1
3671,0.9,0.064,0.045,0.23,0.003,0.398,0.552,2
3672,0.9,0.085,0.044,0.182,0.003,0.353,0.581,2
3673,0.9,0.106,0.041,0.164,0.003,0.307,0.612,2
3674,0.9,0.128,0.04,0.148,0.003,0.272,0.611,2
3675,0.9,0.149,0.042,0.149,0.003,0.26,0.624,2
3676,0.9,0.17,0.042,0.176,0.003,0.255,0.648,2
3677,0.9,0.191,0.044,0.225,0.003,0.285,0.609,2
3678,0.9,0.213,0.05,0.308,0.003,0.348,0.625,2
3679,0.9,0.234,0.065,0.394,0.004,0.443,0.472,1
3680,0.9,0.255,0.077,0.429,0.005,0.564,0.378,1
3681,0.9,0.277,0.1,0.491,0.007,0.646,0.321,1
3682,0.9,0.298,0.046,0.508,0.003,0.604,0.375,2
3683,0.9,0.319,0.055,0.509,0.004,0.585,0.378,2
3684,0.9,0.34,0.106,0.555,0.007,0.595,0.422,1
3685,0.9,0.362,0.087,0.566,0.006,0.583,0.412,1
3686,0.9,0.383,0.094,0.559,0.006,0.589,0.407,1
3687,0.9,0.404,0.072,0.545,0.005,0.586,0.368,1
3688,0.9,0.426,0.072,0.54,0.005,0.585,0.386,1
3689,0.9,0.447,0.06,0.537,0.004,0.575,0.376,1
3690,0.9,0.468,0.062,0.528,0.004,0.572,0.419,1
3691,0.9,0.489,0.05,0.519,0.003,0.558,0.409,2
3692,0.9,0.511,0.049,0.511,0.003,0.566,0.371,2
3693,0.9,0.532,0.048,0.507,0.003,0.573,0.363,2
3694,0.9,0.553,0.049,0.501,0.003,0.571,0.35,2
3695,0.9,0.574,0.049,0.49,0.003,0.564,0.355,2
3696,0.9,0.596,0.045,0.484,0.003,0.542,0.379,2
3697,0.9,0.617,0.046,0.487,0.003,0.546,0.361,2
3698,0.9,0.638,0.047,0.499,0.003,0.546,0.317,2
3699,0.9,0.66,0.051,0.505,0.004,0.552,0.333,2
3700,0.9,0.681,0.051,0.503,0.003,0.55,0.324,2
3701,0.9,0.702,0.053,0.515,0.004,0.548,0.318,2
3702,0.9,0.723,0.044,0.489,0.003,0.507,0.35,2
3703,0.9,0.745,0.045,0.497,0.003,0.479,0.413,2
3704,0.9,0.766,0.043,0.49,0.003,0.444,0.454,2
3705,0.9,0.787,0.044,0.486,0.003,0.426,0.484,2
3706,0.9,0.809,0.044,0.492,0.003,0.445,0.454,2
3707,0.9,0.83,0.046,0.479,0.003,0.483,0.388,2
3708,0.9,0.851,0.043,0.443,0.003,0.459,0.408,2
3709,0.9,0.872,0.043,0.412,0.003,0.449,0.415,2
3710,0.9,0.894,0.051,0.436,0.003,0.397,0.514,2
3711,0.9,0.915,0.047,0.437,0.003,0.349,0.535,2
3712,0.9,0.936,0.059,0.459,0.004,0.311,0.58,1
3713,0.9,0.957,0.071,0.468,0.005,0.31,0.58,1
3714,0.9,0.979,0.092,0.468,0.006,0.429,0.511,1
3715,0.9,1.0,0.089,0.457,0.006,0.446,0.508,1
3716,1.0,0.0,0.072,0.422,0.005,0.414,0.464,1
3717,1.0,0.021,0.079,0.365,0.005,0.393,0.484,1
3718,1.0,0.043,0.073,0.312,0.005,0.444,0.426,1
3719,1.0,0.064,0.05,0.259,0.003,0.414,0.486,2
3720,1.0,0.085,0.044,0.215,0.003,0.361,0.525,2
3721,1.0,0.106,0.043,0.187,0.003,0.319,0.557,2
3722,1.0,0.128,0.043,0.164,0.003,0.282,0.588,2
3723,1.0,0.149,0.043,0.17,0.003,0.27,0.593,2
3724,1.0,0.17,0.043,0.2,0.003,0.267,0.629,2
3725,1.0,0.191,0.046,0.243,0.003,0.295,0.618,2
3726,1.0,0.213,0.073,0.33,0.005,0.36,0.596,1
3727,1.0,0.234,0.099,0.423,0.007,0.444,0.523,1
3728,1.0,0.255,0.082,0.453,0.006,0.563,0.391,1
3729,1.0,0.277,0.098,0.506,0.007,0.642,0.364,1
3730,1.0,0.298,0.047,0.519,0.003,0.581,0.395,2
3731,1.0,0.319,0.059,0.517,0.004,0.561,0.362,2
3732,1.0,0.34,0.092,0.559,0.006,0.556,0.397,1
3733,1.0,0.362,0.071,0.571,0.005,0.544,0.404,1
3734,1.0,0.383,0.062,0.558,0.004,0.541,0.368,1
3735,1.0,0.404,0.055,0.532,0.004,0.54,0.357,2
3736,1.0,0.426,0.065,0.529,0.005,0.542,0.368,1
3737,1.0,0.447,0.069,0.526,0.005,0.541,0.373,1
3738,1.0,0.468,0.061,0.517,0.004,0.533,0.358,1
3739,1.0,0.489,0.055,0.511,0.004,0.528,0.346,2
3740,1.0,0.511,0.055,0.504,0.004,0.541,0.318,2
3741,1.0,0.532,0.052,0.485,0.004,0.54,0.285,2
3742,1.0,0.553,0.054,0.488,0.004,0.545,0.309,2
3743,1.0,0.574,0.049,0.48,0.003,0.543,0.271,2
3744,1.0,0.596,0.047,0.471,0.003,0.539,0.245,2
3745,1.0,0.617,0.048,0.476,0.003,0.534,0.264,2
3746,1.0,0.638,0.049,0.478,0.003,0.536,0.27,2
3747,1.0,0.66,0.049,0.482,0.003,0.539,0.256,2
3748,1.0,0.681,0.047,0.478,0.003,0.54,0.251,2
3749,1.0,0.702,0.054,0.488,0.004,0.532,0.303,2
3750,1.0,0.723,0.044,0.485,0.003,0.495,0.294,2
3751,1.0,0.745,0.043,0.481,0.003,0.451,0.391,2
3752,1.0,0.766,0.043,0.472,0.003,0.417,0.404,2
3753,1.0,0.787,0.044,0.483,0.003,0.406,0.475,2
3754,1.0,0.809,0.045,0.503,0.003,0.421,0.42,2
3755,1.0,0.83,0.044,0.494,0.003,0.451,0.382,2
3756,1.0,0.851,0.043,0.458,0.003,0.438,0.395,2
3757,1.0,0.872,0.042,0.42,0.003,0.405,0.412,2
3758,1.0,0.894,0.047,0.442,0.003,0.365,0.527,2
3759,1.0,0.915,0.047,0.447,0.003,0.328,0.563,2
3760,1.0,0.936,0.063,0.467,0.004,0.3,0.627,1
3761,1.0,0.957,0.071,0.481,0.005,0.292,0.62,1
3762,1.0,0.979,0.087,0.474,0.006,0.417,0.489,1
3763,1.0,1.0,0.071,0.458,0.005,0.419,0.495,1
3764,1.0,0.0,0.058,0.426,0.004,0.389,0.41,1
3765,1.0,0.021,0.052,0.368,0.004,0.352,0.428,2
3766,1.0,0.043,0.066,0.311,0.005,0.418,0.393,1
3767,1.0,0.064,0.048,0.261,0.003,0.385,0.464,2
3768,1.0,0.085,0.045,0.215,0.003,0.333,0.559,2
3769,1.0,0.106,0.043,0.188,0.003,0.288,0.638,2
3770,1.0,0.128,0.043,0.172,0.003,0.256,0.66,2
3771,1.0,0.149,0.042,0.175,0.003,0.241,0.667,2
3772,1.0,0.17,0.044,0.204,0.003,0.245,0.668,2
3773,1.0,0.191,0.044,0.242,0.003,0.272,0.579,2
3774,1.0,0.213,0.064,0.333,0.004,0.335,0.561,1
3775,1.0,0.234,0.084,0.429,0.006,0.423,0.446,1
3776,1.0,0.255,0.069,0.451,0.005,0.53,0.381,1
3777,1.0,0.277,0.101,0.507,0.007,0.607,0.374,1
3778,1.0,0.298,0.062,0.497,0.004,0.556,0.336,1
3779,1.0,0.319,0.071,0.508,0.005,0.554,0.364,1
3780,1.0,0.34,0.097,0.554,0.007,0.55,0.439,1
3781,1.0,0.362,0.087,0.566,0.006,0.556,0.412,1
3782,1.0,0.383,0.08,0.556,0.005,0.553,0.394,1
3783,1.0,0.404,0.062,0.542,0.004,0.566,0.349,1
3784,1.0,0.426,0.066,0.53,0.004,0.572,0.35,1
3785,1.0,0.447,0.07,0.525,0.005,0.575,0.357,1
3786,1.0,0.468,0.062,0.517,0.005,0.572,0.362,1
3787,1.0,0.489,0.081,0.508,0.005,0.574,0.346,1
3788,1.0,0.511,0.086,0.509,0.006,0.579,0.321,1
3789,1.0,0.532,0.049,0.493,0.003,0.573,0.37,2
3790,1.0,0.553,0.051,0.487,0.003,0.569,0.377,2
3791,1.0,0.574,0.045,0.477,0.003,0.562,0.451,2
3792,1.0,0.596,0.044,0.463,0.003,0.547,0.448,2
3793,1.0,0.617,0.046,0.462,0.003,0.543,0.433,2
3794,1.0,0.638,0.045,0.46,0.003,0.53,0.409,2
3795,1.0,0.66,0.043,0.456,0.003,0.54,0.461,2
3796,1.0,0.681,0.047,0.447,0.003,0.534,0.372,2
3797,1.0,0.702,0.048,0.44,0.003,0.519,0.311,2
3798,1.0,0.723,0.043,0.419,0.003,0.485,0.355,2
3799,1.0,0.745,0.043,0.417,0.003,0.447,0.364,2
