,attribute1,attribute2,attribute3,attribute4,attribute5,attribute6,attribute7,attribute8,class
1072,0.433,0.9007999999999998,0.012799999999999999,0.383,0.179,0.214,0.454,0.463,1
1073,0.474,0.9103999999999999,0.0112,0.327,0.093,0.087,0.469,0.498,1
1074,0.47,0.9007999999999998,0.012799999999999999,0.343,0.222,0.318,0.469,0.498,1
1075,0.447,0.7968,0.016,0.411,0.305,0.278,0.423,0.498,1
1076,0.367,0.7424,0.0144,0.343,0.251,0.214,0.347,0.412,2
1077,0.422,0.8528,0.012799999999999999,0.133,0.219,0.17,0.362,0.515,2
1078,0.417,0.8544,0.0144,0.109,0.154,0.13,0.362,0.498,1
1079,0.418,0.8640000000000001,0.0112,0.109,0.294,0.257,0.362,0.498,1
1080,0.412,0.8256,0.0112,0.21,0.33,0.257,0.362,0.498,1
1081,0.399,0.7744,0.012799999999999999,0.363,0.258,0.236,0.393,0.429,1
1082,0.369,0.76,0.012799999999999999,0.395,0.233,0.214,0.377,0.378,1
1083,0.441,0.8208,0.009600000000000001,0.371,0.409,0.406,0.393,0.515,1
1084,0.399,0.7711999999999999,0.009600000000000001,0.331,0.294,0.344,0.393,0.429,1
1085,0.435,0.8096,0.0112,0.347,0.473,0.66,0.423,0.48,2
1086,0.402,0.7615999999999999,0.016,0.387,0.269,0.257,0.393,0.446,1
1087,0.502,0.8976000000000001,0.0112,0.435,0.315,0.236,0.5,0.515,1
1088,0.533,0.9967999999999999,0.0112,0.383,0.229,0.236,0.576,0.515,1
1089,0.464,0.9087999999999998,0.0112,0.298,0.337,0.384,0.5,0.429,1
1090,0.308,0.6544,0.0144,0.254,0.276,0.257,0.286,0.378,2
1091,0.373,0.7856,0.012799999999999999,0.161,0.115,0.108,0.347,0.446,2
1092,0.421,0.8496,0.0144,0.149,0.254,0.297,0.362,0.498,2
1093,0.399,0.8096,0.0144,0.246,0.362,0.257,0.347,0.48,2
1094,0.394,0.8,0.0112,0.206,0.355,0.278,0.347,0.463,1
1095,0.317,0.6624,0.0112,0.198,0.437,0.446,0.316,0.326,1
1096,0.209,0.4464,0.016,0.399,0.197,0.195,0.225,0.24,1
1097,0.258,0.5551999999999999,0.016,0.395,0.168,0.17,0.271,0.292,1
1098,0.285,0.6176,0.0144,0.25,0.326,0.318,0.271,0.309,2
1099,0.173,0.38239999999999996,0.017599999999999998,0.407,0.226,0.195,0.209,0.223,1
1100,0.298,0.6464000000000001,0.0144,0.25,0.237,0.214,0.286,0.343,2
1101,0.353,0.744,0.012799999999999999,0.202,0.237,0.257,0.316,0.429,1
1102,0.392,0.8176,0.0112,0.125,0.323,0.318,0.377,0.463,2
1103,0.327,0.7056,0.012799999999999999,0.25,0.197,0.214,0.377,0.309,1
1104,0.272,0.5791999999999999,0.0144,0.278,0.183,0.195,0.286,0.326,1
1105,0.303,0.6544,0.0144,0.25,0.168,0.17,0.301,0.343,1
1106,0.37,0.7584,0.0112,0.198,0.412,0.278,0.332,0.429,2
1107,0.362,0.7584,0.012799999999999999,0.145,0.394,0.278,0.332,0.446,1
1108,0.347,0.728,0.0144,0.165,0.272,0.149,0.286,0.429,1
1109,0.359,0.752,0.012799999999999999,0.222,0.258,0.384,0.362,0.412,1
1110,0.335,0.688,0.0144,0.254,0.362,0.363,0.316,0.395,1
1111,0.38,0.7615999999999999,0.0112,0.27,0.201,0.195,0.423,0.412,1
1112,0.384,0.7968,0.012799999999999999,0.177,0.082,0.068,0.408,0.395,1
1113,0.384,0.7984,0.012799999999999999,0.129,0.104,0.087,0.439,0.412,1
1114,0.464,0.8864000000000001,0.0112,0.335,0.168,0.278,0.5,0.498,1
1115,0.484,0.9183999999999999,0.012799999999999999,0.31,0.258,0.236,0.454,0.498,1
1116,0.474,0.9151999999999999,0.012799999999999999,0.319,0.186,0.17,0.515,0.498,1
1117,0.505,0.9456,0.0112,0.367,0.233,0.149,0.5,0.532,2
1118,0.449,0.9136,0.0112,0.105,0.29,0.278,0.439,0.498,2
1119,0.401,0.8240000000000001,0.012799999999999999,0.173,0.211,0.236,0.347,0.48,1
1120,0.362,0.7854000000000001,0.017,0.246,0.258,0.195,0.347,0.378,1
1121,0.307,0.7105999999999999,0.017,0.222,0.194,0.149,0.316,0.326,1
1122,0.382,0.8143,0.015299999999999998,0.185,0.226,0.149,0.347,0.429,1
1123,0.402,0.7666999999999999,0.015299999999999998,0.278,0.183,0.108,0.423,0.446,1
1124,0.423,0.7922,0.015299999999999998,0.31,0.086,0.087,0.454,0.429,1
1125,0.44,0.8483,0.013600000000000001,0.327,0.133,0.17,0.5,0.429,1
1126,0.485,0.9061,0.0119,0.319,0.197,0.13,0.484,0.532,1
1127,0.487,1.0,0.0119,0.149,0.269,0.278,0.454,0.532,2
1128,0.44,0.9078,0.0119,0.327,0.495,0.344,0.377,0.515,2
1129,0.439,0.8806,0.015299999999999998,0.363,0.194,0.17,0.484,0.463,1
1130,0.457,0.9384000000000001,0.013600000000000001,0.294,0.219,0.297,0.484,0.48,1
1131,0.433,0.9231,0.015299999999999998,0.149,0.337,0.257,0.439,0.498,1
1132,0.554,1.0,0.0119,0.294,0.358,0.318,0.53,0.601,1
1133,0.534,1.0,0.0102,0.266,0.305,0.236,0.5,0.583,2
1134,0.474,0.9927999999999999,0.0085,0.137,0.38,0.278,0.439,0.532,2
1135,0.482,1.0,0.0102,0.153,0.369,0.236,0.423,0.566,2
1136,0.483,0.9927999999999999,0.0119,0.27,0.287,0.195,0.423,0.566,2
1137,0.479,0.9962,0.013600000000000001,0.23,0.254,0.17,0.423,0.549,2
1138,0.51,0.9910999999999999,0.013600000000000001,0.286,0.211,0.195,0.53,0.549,1
1139,0.573,1.0,0.0119,0.266,0.326,0.214,0.576,0.583,2
1140,0.59,1.0,0.0119,0.31,0.194,0.17,0.561,0.635,2
1141,0.538,1.0,0.013600000000000001,0.31,0.183,0.297,0.561,0.498,1
1142,0.635,1.0,0.0085,0.306,0.581,0.493,0.622,0.686,2
1143,0.552,0.9604999999999999,0.0068000000000000005,0.319,0.319,0.318,0.591,0.549,1
1144,0.443,0.8704000000000001,0.0085,0.222,0.405,0.344,0.454,0.498,1
1145,0.393,0.8126,0.0102,0.238,0.437,0.446,0.347,0.463,1
1146,0.377,0.7939,0.0119,0.218,0.52,0.384,0.332,0.446,1
1147,0.398,0.85,0.013600000000000001,0.234,0.398,0.363,0.377,0.463,1
1148,0.411,0.8381,0.013600000000000001,0.294,0.513,0.363,0.362,0.48,1
1149,0.38,0.7565,0.013600000000000001,0.347,0.337,0.214,0.362,0.446,1
1150,0.405,0.8295999999999999,0.015299999999999998,0.226,0.172,0.17,0.362,0.463,1
1151,0.394,0.7956000000000001,0.015299999999999998,0.266,0.168,0.257,0.377,0.412,1
1152,0.413,0.85,0.013600000000000001,0.226,0.452,0.344,0.362,0.498,2
1153,0.401,0.8823000000000001,0.0119,0.024,0.753,0.533,0.347,0.463,1
1154,0.273,0.5814,0.017,0.274,0.792,0.554,0.301,0.309,1
1155,0.204,0.4675,0.022099999999999998,0.278,0.326,0.384,0.225,0.223,1
1156,0.202,0.48279999999999995,0.0238,0.214,0.391,0.363,0.225,0.206,1
1157,0.118,0.3791,0.022099999999999998,0.246,0.269,0.297,0.24,0.069,1
1158,0.357,0.7531,0.015299999999999998,0.278,0.197,0.195,0.484,0.343,1
1159,0.361,0.6783,0.018699999999999998,0.371,0.384,0.344,0.454,0.36,1
1160,0.353,0.714,0.018699999999999998,0.351,0.229,0.149,0.332,0.412,1
1161,0.411,0.8551,0.017,0.262,0.29,0.195,0.377,0.48,2
1162,0.442,0.9418000000000001,0.013600000000000001,0.173,0.33,0.214,0.377,0.532,2
1163,0.441,0.9486000000000001,0.0119,0.19,0.33,0.236,0.377,0.532,2
1164,0.44,0.9095,0.013600000000000001,0.27,0.434,0.344,0.377,0.532,1
1165,0.458,0.8516999999999999,0.015299999999999998,0.29,0.477,0.344,0.454,0.48,1
1166,0.464,0.8635999999999999,0.015299999999999998,0.319,0.143,0.17,0.484,0.446,1
1167,0.483,0.9248000000000001,0.015299999999999998,0.319,0.133,0.149,0.484,0.48,1
1168,0.465,0.918,0.015299999999999998,0.266,0.247,0.278,0.469,0.515,2
1169,0.462,0.9129,0.015299999999999998,0.278,0.287,0.344,0.484,0.498,2
1170,0.583,1.0,0.0119,0.254,0.326,0.257,0.606,0.601,2
1171,0.708,1.0,0.0085,0.286,0.265,0.297,0.744,0.686,1
1172,0.725,1.0,0.0068000000000000005,0.298,0.419,0.344,0.652,0.772,2
1173,0.633,1.0,0.0085,0.294,0.269,0.236,0.591,0.704,2
1174,0.726,1.0,0.0085,0.298,0.416,0.406,0.744,0.738,1
1175,0.627,1.0,0.0068000000000000005,0.234,0.38,0.297,0.729,0.635,2
1176,0.53,1.0,0.0068000000000000005,0.278,0.348,0.297,0.469,0.601,2
1177,0.5,0.9435,0.0068000000000000005,0.306,0.606,0.594,0.515,0.532,2
1178,0.523,0.9265000000000001,0.013600000000000001,0.323,0.183,0.344,0.561,0.48,1
1179,0.534,1.0,0.013600000000000001,0.266,0.344,0.257,0.53,0.601,2
1180,0.539,1.0,0.015299999999999998,0.282,0.197,0.236,0.561,0.532,1
1181,0.556,1.0,0.013600000000000001,0.282,0.344,0.363,0.561,0.549,1
1182,0.626,1.0,0.0102,0.278,0.247,0.363,0.637,0.652,2
1183,0.646,1.0,0.0068000000000000005,0.21,0.341,0.318,0.591,0.704,2
1184,0.561,1.0,0.0085,0.206,0.459,0.384,0.53,0.601,2
1185,0.567,1.0,0.0119,0.278,0.534,0.406,0.576,0.618,2
1186,0.589,0.9978999999999999,0.015299999999999998,0.278,0.201,0.149,0.622,0.566,1
1187,0.687,1.0,0.013600000000000001,0.298,0.33,0.427,0.744,0.652,1
1188,0.744,1.0,0.0085,0.399,0.616,0.533,0.713,0.772,1
1189,0.726,1.0,0.0068000000000000005,0.298,0.448,0.406,0.698,0.738,2
1190,0.678,1.0,0.0102,0.278,0.251,0.297,0.668,0.652,2
1191,0.606,1.0,0.0085,0.21,0.52,0.406,0.622,0.618,2
1192,0.545,0.9962,0.0119,0.274,0.541,0.363,0.545,0.583,2
1193,0.571,0.8891,0.015299999999999998,0.347,0.204,0.214,0.591,0.532,1
1194,0.607,0.9265000000000001,0.015299999999999998,0.339,0.19,0.195,0.622,0.583,1
1195,0.655,1.0,0.013600000000000001,0.278,0.194,0.257,0.668,0.669,2
1196,0.58,1.0,0.013600000000000001,0.278,0.384,0.363,0.576,0.583,2
1197,0.605,1.0,0.015299999999999998,0.278,0.312,0.318,0.606,0.601,2
1198,0.642,0.9876999999999999,0.015299999999999998,0.282,0.197,0.236,0.652,0.601,1
1199,0.689,1.0,0.015299999999999998,0.278,0.118,0.13,0.713,0.618,1
1200,0.731,1.0,0.0119,0.278,0.272,0.344,0.729,0.686,1
1201,0.788,1.0,0.0068000000000000005,0.298,0.509,0.493,0.79,0.806,2
1202,0.665,1.0,0.0102,0.278,0.57,0.493,0.637,0.721,2
1203,0.607,1.0,0.015299999999999998,0.246,0.47,0.384,0.561,0.635,2
1204,0.584,0.9944999999999999,0.015299999999999998,0.286,0.38,0.297,0.561,0.618,2
1205,0.574,1.0,0.015299999999999998,0.141,0.219,0.17,0.515,0.652,2
1206,0.626,1.0,0.0119,0.089,0.108,0.108,0.606,0.686,2
1207,0.687,1.0,0.0102,0.19,0.165,0.236,0.729,0.669,1
1208,0.645,1.0,0.0102,0.323,0.416,0.363,0.698,0.652,2
1209,0.695,1.0,0.0119,0.339,0.283,0.195,0.713,0.704,2
1210,0.743,1.0,0.0102,0.359,0.154,0.236,0.759,0.704,1
1211,0.748,1.0,0.0102,0.282,0.222,0.384,0.744,0.755,2
1212,0.726,1.0,0.0102,0.274,0.14,0.236,0.698,0.755,2
1213,0.698,1.0,0.0102,0.27,0.28,0.278,0.668,0.721,1
1214,0.687,1.0,0.0119,0.323,0.283,0.257,0.698,0.652,1
1215,0.717,1.0,0.0119,0.23,0.215,0.195,0.683,0.738,2
1216,0.726,1.0,0.013600000000000001,0.206,0.147,0.108,0.729,0.721,2
1217,0.77,1.0,0.0102,0.278,0.312,0.344,0.759,0.755,2
1218,0.748,1.0,0.0085,0.319,0.308,0.278,0.729,0.755,2
1219,0.769,1.0,0.0119,0.319,0.308,0.344,0.774,0.755,1
1220,0.827,1.0,0.0102,0.238,0.398,0.344,0.759,0.841,1
1221,0.804,1.0,0.0085,0.169,0.366,0.344,0.759,0.806,2
1222,0.762,1.0,0.013600000000000001,0.278,0.165,0.214,0.774,0.755,1
1223,0.806,1.0,0.013600000000000001,0.278,0.312,0.406,0.774,0.789,2
1224,0.857,1.0,0.0119,0.25,0.326,0.344,0.82,0.858,1
1225,0.892,1.0,0.0119,0.278,0.179,0.17,0.835,0.909,2
1226,0.817,1.0,0.013600000000000001,0.27,0.194,0.493,0.82,0.789,2
1227,0.779,1.0,0.0119,0.25,0.315,0.257,0.729,0.824,2
1228,0.736,1.0,0.0102,0.25,0.29,0.344,0.668,0.772,2
1229,0.695,1.0,0.0102,0.097,0.219,0.149,0.622,0.755,2
1230,0.719,1.0,0.0119,0.19,0.186,0.195,0.713,0.738,2
1231,0.719,1.0,0.013600000000000001,0.27,0.215,0.195,0.683,0.755,2
1232,0.726,1.0,0.013600000000000001,0.242,0.158,0.108,0.713,0.755,1
1233,0.789,1.0,0.0119,0.242,0.204,0.297,0.805,0.772,2
1234,0.882,1.0,0.0119,0.278,0.254,0.214,0.851,0.875,1
1235,0.837,1.0,0.0119,0.266,0.237,0.406,0.835,0.824,2
1236,0.849,1.0,0.0102,0.278,0.262,0.278,0.82,0.858,1
1237,0.847,1.0,0.0102,0.278,0.312,0.318,0.82,0.858,1
1238,0.768,1.0,0.0119,0.278,0.254,0.278,0.805,0.738,2
1239,0.816,1.0,0.0102,0.278,0.254,0.214,0.82,0.789,1
1240,0.654,1.0,0.013600000000000001,0.274,0.437,0.406,0.744,0.601,2
1241,0.62,1.0,0.013600000000000001,0.278,0.24,0.17,0.576,0.669,2
1242,0.631,1.0,0.013600000000000001,0.278,0.283,0.278,0.591,0.686,2
1243,0.678,1.0,0.015299999999999998,0.278,0.172,0.149,0.668,0.686,2
1244,0.677,1.0,0.015299999999999998,0.327,0.201,0.214,0.652,0.721,2
1245,0.693,1.0,0.0119,0.27,0.366,0.297,0.637,0.755,2
1246,0.696,1.0,0.0119,0.25,0.237,0.17,0.668,0.755,2
1247,0.734,1.0,0.0119,0.286,0.208,0.236,0.729,0.755,2
1248,0.801,1.0,0.0085,0.286,0.269,0.257,0.759,0.824,2
1249,0.783,1.0,0.0102,0.29,0.211,0.318,0.774,0.772,2
1250,0.81,1.0,0.0119,0.278,0.204,0.236,0.774,0.772,1
1251,0.747,1.0,0.0068000000000000005,0.206,0.434,0.427,0.729,0.806,2
1252,0.733,1.0,0.0085,0.258,0.344,0.257,0.668,0.806,2
1253,0.75,1.0,0.0102,0.278,0.147,0.13,0.744,0.755,1
1254,0.837,1.0,0.0102,0.278,0.43,0.363,0.835,0.841,2
1255,0.866,1.0,0.0085,0.274,0.412,0.363,0.805,0.875,2
1256,0.823,1.0,0.0102,0.339,0.366,0.297,0.851,0.806,1
1257,0.873,1.0,0.0085,0.294,0.272,0.278,0.835,0.909,2
1258,0.815,1.0,0.0119,0.363,0.215,0.236,0.774,0.806,1
1259,0.831,1.0,0.013600000000000001,0.383,0.176,0.17,0.79,0.858,1
1260,0.846,1.0,0.0119,0.282,0.283,0.363,0.805,0.875,2
1261,0.921,1.0,0.0102,0.282,0.427,0.318,0.866,0.944,2
1262,0.927,1.0,0.0102,0.278,0.333,0.318,0.866,0.892,2
1263,0.925,1.0,0.0102,0.294,0.312,0.384,0.866,0.944,2
1264,0.936,1.0,0.0085,0.315,0.323,0.257,0.866,0.944,1
1265,0.873,1.0,0.0119,0.266,0.222,0.427,0.851,0.875,2
1266,0.885,1.0,0.0119,0.274,0.215,0.195,0.835,0.909,2
1267,0.856,1.0,0.0119,0.278,0.308,0.318,0.82,0.841,1
1268,0.834,1.0,0.013600000000000001,0.278,0.118,0.087,0.79,0.841,1
1269,0.844,1.0,0.013600000000000001,0.278,0.176,0.17,0.805,0.858,2
1270,0.871,1.0,0.0119,0.278,0.233,0.214,0.82,0.909,2
1271,0.869,1.0,0.013600000000000001,0.27,0.215,0.195,0.805,0.875,2
1272,0.838,1.0,0.013600000000000001,0.238,0.258,0.406,0.774,0.858,2
1273,0.902,1.0,0.0119,0.262,0.211,0.195,0.851,0.909,2
1274,0.866,1.0,0.0119,0.27,0.265,0.554,0.82,0.892,2
1275,0.882,1.0,0.013600000000000001,0.278,0.133,0.108,0.805,0.892,1
1276,0.854,1.0,0.013600000000000001,0.278,0.118,0.068,0.774,0.892,1
1277,0.846,1.0,0.013600000000000001,0.278,0.176,0.17,0.759,0.909,2
1278,0.843,1.0,0.013600000000000001,0.27,0.226,0.149,0.79,0.875,1
1279,0.857,1.0,0.0119,0.23,0.219,0.149,0.805,0.875,1
1280,0.879,1.0,0.0126,0.198,0.19,0.149,0.82,0.909,1
1281,0.89,1.0,0.0126,0.21,0.229,0.236,0.835,0.909,1
1282,0.864,1.0,0.0126,0.27,0.301,0.467,0.82,0.841,2
1283,0.879,1.0,0.0162,0.25,0.168,0.195,0.835,0.909,2
1284,0.867,1.0,0.0144,0.278,0.179,0.195,0.866,0.875,1
1285,0.904,1.0,0.0126,0.218,0.14,0.108,0.866,0.909,1
1286,0.92,1.0,0.0126,0.286,0.176,0.108,0.866,0.927,1
1287,0.95,1.0,0.0126,0.294,0.204,0.17,0.912,0.944,1
1288,0.936,1.0,0.0126,0.286,0.254,0.363,0.881,0.961,1
1289,0.842,1.0,0.0144,0.234,0.287,0.406,0.79,0.858,2
1290,0.835,1.0,0.0144,0.31,0.147,0.13,0.79,0.875,1
1291,0.822,1.0,0.0162,0.315,0.194,0.149,0.759,0.858,1
1292,0.79,1.0,0.0162,0.298,0.222,0.195,0.744,0.841,2
1293,0.771,1.0,0.0162,0.278,0.204,0.17,0.729,0.824,2
1294,0.809,1.0,0.0144,0.238,0.129,0.108,0.79,0.806,1
1295,0.874,1.0,0.0144,0.286,0.186,0.149,0.835,0.858,1
1296,0.853,1.0,0.0144,0.339,0.24,0.17,0.82,0.875,1
1297,0.812,1.0,0.0144,0.286,0.265,0.17,0.744,0.841,2
1298,0.799,1.0,0.0162,0.278,0.19,0.108,0.744,0.824,1
1299,0.798,1.0,0.018000000000000002,0.298,0.226,0.17,0.759,0.824,1
1300,0.803,1.0,0.0144,0.262,0.305,0.214,0.744,0.858,2
1301,0.81,1.0,0.0144,0.286,0.197,0.278,0.79,0.824,2
1302,0.821,1.0,0.0144,0.278,0.158,0.214,0.774,0.841,2
1303,0.796,1.0,0.0144,0.165,0.297,0.214,0.729,0.858,2
1304,0.774,1.0,0.0144,0.214,0.287,0.236,0.713,0.841,2
1305,0.776,1.0,0.0144,0.185,0.143,0.13,0.744,0.841,2
1306,0.801,1.0,0.0144,0.21,0.168,0.214,0.805,0.789,2
1307,0.868,1.0,0.0144,0.266,0.19,0.149,0.835,0.875,1
1308,0.878,1.0,0.0144,0.23,0.165,0.17,0.805,0.927,1
1309,0.815,1.0,0.0162,0.198,0.154,0.108,0.774,0.806,1
1310,0.829,1.0,0.0162,0.242,0.125,0.087,0.774,0.841,1
1311,0.833,1.0,0.0162,0.181,0.151,0.17,0.774,0.875,2
1312,0.806,1.0,0.0144,0.145,0.125,0.108,0.805,0.824,1
1313,0.834,1.0,0.0126,0.266,0.168,0.149,0.79,0.858,2
1314,0.917,1.0,0.0126,0.23,0.344,0.214,0.835,0.944,1
1315,0.901,1.0,0.0126,0.25,0.28,0.236,0.866,0.927,1
1316,0.916,1.0,0.0144,0.206,0.211,0.149,0.881,0.927,1
1317,0.922,1.0,0.0144,0.278,0.233,0.195,0.881,0.927,1
1318,0.925,1.0,0.0162,0.27,0.201,0.17,0.881,0.944,2
1319,0.842,1.0,0.0162,0.238,0.272,0.87,0.805,0.875,2
1320,0.885,1.0,0.0144,0.238,0.233,0.195,0.851,0.875,1
1321,0.893,1.0,0.0108,0.278,0.183,0.149,0.866,0.909,1
1322,0.899,1.0,0.0108,0.27,0.215,0.297,0.851,0.927,2
1323,0.849,1.0,0.0126,0.278,0.211,0.257,0.835,0.858,1
1324,0.803,1.0,0.0144,0.262,0.179,0.195,0.759,0.841,2
1325,0.824,1.0,0.0126,0.262,0.265,0.214,0.835,0.858,2
1326,0.867,1.0,0.0144,0.242,0.222,0.195,0.805,0.892,1
1327,0.847,1.0,0.0144,0.278,0.115,0.108,0.835,0.841,1
1328,0.856,1.0,0.0144,0.298,0.158,0.149,0.82,0.841,1
1329,0.85,1.0,0.0144,0.319,0.258,0.214,0.805,0.875,2
1330,0.801,1.0,0.0144,0.262,0.186,0.17,0.774,0.806,1
1331,0.829,1.0,0.0126,0.278,0.143,0.17,0.82,0.806,1
1332,0.839,1.0,0.0108,0.278,0.219,0.17,0.82,0.824,1
1333,0.847,1.0,0.0126,0.27,0.168,0.13,0.82,0.841,1
1334,0.868,1.0,0.0144,0.278,0.161,0.13,0.851,0.858,1
1335,0.909,1.0,0.0126,0.222,0.136,0.108,0.881,0.909,1
1336,0.868,1.0,0.0126,0.278,0.219,0.17,0.851,0.875,1
1337,0.757,1.0,0.0144,0.278,0.222,0.17,0.729,0.755,1
1338,0.75,1.0,0.0162,0.278,0.305,0.278,0.744,0.738,1
1339,0.792,1.0,0.0144,0.31,0.323,0.257,0.805,0.789,1
1340,0.81,1.0,0.0144,0.331,0.237,0.17,0.835,0.755,1
1341,0.845,1.0,0.0126,0.282,0.165,0.13,0.866,0.806,1
1342,0.853,1.0,0.0126,0.355,0.247,0.257,0.805,0.858,1
1343,0.82,1.0,0.0108,0.282,0.269,0.236,0.79,0.858,2
1344,0.821,1.0,0.0144,0.29,0.247,0.214,0.79,0.841,1
1345,0.821,1.0,0.0162,0.278,0.143,0.13,0.79,0.806,1
1346,0.812,1.0,0.0144,0.21,0.147,0.13,0.79,0.824,1
1347,0.84,1.0,0.0126,0.238,0.201,0.214,0.835,0.841,1
1348,0.869,1.0,0.0108,0.29,0.287,0.214,0.881,0.841,1
1349,0.799,1.0,0.0108,0.262,0.208,0.278,0.82,0.841,2
1350,0.698,1.0,0.0144,0.278,0.319,0.257,0.698,0.704,2
1351,0.664,1.0,0.0162,0.278,0.226,0.195,0.652,0.704,1
1352,0.675,1.0,0.0162,0.282,0.151,0.17,0.698,0.669,1
1353,0.767,1.0,0.0126,0.266,0.161,0.149,0.759,0.789,2
1354,0.827,1.0,0.0108,0.19,0.276,0.318,0.866,0.824,2
1355,0.918,1.0,0.009000000000000001,0.278,0.398,0.278,0.851,0.927,2
1356,0.825,1.0,0.0126,0.278,0.179,0.17,0.805,0.806,2
1357,0.818,1.0,0.0144,0.278,0.179,0.17,0.79,0.806,1
1358,0.837,1.0,0.0126,0.234,0.143,0.149,0.835,0.806,1
1359,0.798,1.0,0.0126,0.27,0.244,0.318,0.79,0.789,2
1360,0.637,1.0,0.018000000000000002,0.278,0.258,0.236,0.622,0.635,1
1361,0.587,1.0,0.0144,0.153,0.301,0.278,0.561,0.652,2
1362,0.58,1.0,0.0144,0.181,0.204,0.17,0.53,0.652,2
1363,0.64,1.0,0.0144,0.246,0.473,0.594,0.606,0.704,2
1364,0.668,1.0,0.0108,0.315,0.222,0.214,0.622,0.704,2
1365,0.611,1.0,0.0126,0.335,0.237,0.17,0.606,0.635,1
1366,0.646,1.0,0.0162,0.29,0.272,0.236,0.622,0.652,1
1367,0.62,1.0,0.018000000000000002,0.327,0.14,0.17,0.652,0.566,1
1368,0.658,1.0,0.0162,0.286,0.308,0.236,0.683,0.669,1
1369,0.694,1.0,0.0144,0.278,0.283,0.257,0.713,0.686,1
1370,0.711,1.0,0.0144,0.278,0.301,0.278,0.698,0.721,1
1371,0.637,1.0,0.018000000000000002,0.278,0.197,0.149,0.622,0.618,1
1372,0.633,1.0,0.0162,0.266,0.082,0.087,0.683,0.601,1
1373,0.707,1.0,0.0126,0.27,0.287,0.297,0.729,0.721,2
1374,0.787,1.0,0.0108,0.254,0.366,0.363,0.744,0.806,2
1375,0.774,1.0,0.0108,0.21,0.43,0.318,0.729,0.824,2
1376,0.743,1.0,0.0108,0.246,0.366,0.344,0.668,0.738,2
1377,0.604,1.0,0.0144,0.319,0.301,0.297,0.622,0.618,2
1378,0.627,1.0,0.018000000000000002,0.331,0.161,0.236,0.606,0.635,1
1379,0.602,1.0,0.019799999999999998,0.278,0.108,0.087,0.576,0.635,2
1380,0.59,1.0,0.019799999999999998,0.278,0.201,0.17,0.622,0.583,1
1381,0.609,1.0,0.0216,0.331,0.122,0.17,0.652,0.583,1
1382,0.619,1.0,0.019799999999999998,0.347,0.226,0.236,0.637,0.601,1
1383,0.645,1.0,0.0162,0.278,0.262,0.236,0.637,0.652,1
1384,0.67,1.0,0.0162,0.278,0.211,0.195,0.698,0.652,2
1385,0.679,1.0,0.0144,0.278,0.179,0.17,0.622,0.721,2
1386,0.749,1.0,0.0144,0.278,0.183,0.13,0.698,0.789,2
1387,0.733,1.0,0.0126,0.274,0.29,0.257,0.683,0.789,2
1388,0.731,1.0,0.0108,0.278,0.369,0.297,0.668,0.755,1
1389,0.629,1.0,0.0162,0.278,0.247,0.17,0.606,0.652,1
1390,0.572,1.0,0.018000000000000002,0.278,0.247,0.236,0.515,0.635,1
1391,0.56,1.0,0.018000000000000002,0.27,0.326,0.236,0.484,0.635,2
1392,0.568,1.0,0.0144,0.153,0.559,0.363,0.515,0.635,2
1393,0.49,1.0,0.0162,0.23,0.366,0.278,0.439,0.549,2
1394,0.482,0.9972000000000001,0.018000000000000002,0.278,0.222,0.17,0.439,0.549,1
1395,0.474,0.9828000000000001,0.018000000000000002,0.278,0.154,0.087,0.423,0.532,1
1396,0.456,0.9558000000000001,0.018000000000000002,0.262,0.197,0.149,0.439,0.48,1
1397,0.469,1.0,0.018000000000000002,0.185,0.326,0.257,0.423,0.549,2
1398,0.467,1.0,0.0162,0.141,0.179,0.149,0.423,0.549,2
1399,0.532,1.0,0.0126,0.109,0.398,0.318,0.469,0.601,2
1400,0.52,1.0,0.0054,0.206,0.792,0.743,0.545,0.549,2
1401,0.482,0.918,0.0162,0.294,0.401,0.554,0.53,0.498,1
1402,0.52,1.0,0.018000000000000002,0.302,0.183,0.195,0.484,0.583,1
1403,0.5,1.0,0.0162,0.218,0.168,0.195,0.561,0.498,1
1404,0.554,1.0,0.0126,0.278,0.233,0.384,0.606,0.566,1
1405,0.496,1.0,0.0144,0.266,0.315,0.236,0.53,0.532,1
1406,0.56,1.0,0.0108,0.27,0.254,0.297,0.515,0.583,1
1407,0.535,1.0,0.0144,0.238,0.136,0.108,0.622,0.532,1
1408,0.632,1.0,0.0108,0.278,0.459,0.384,0.606,0.669,1
1409,0.463,0.9126000000000001,0.0162,0.319,0.384,0.344,0.469,0.48,1
1410,0.445,0.918,0.018000000000000002,0.306,0.108,0.13,0.454,0.463,1
1411,0.502,1.0,0.0162,0.286,0.265,0.236,0.576,0.515,1
1412,0.62,1.0,0.0126,0.29,0.326,0.318,0.622,0.652,1
1413,0.597,1.0,0.0144,0.294,0.258,0.318,0.561,0.583,1
1414,0.539,1.0,0.0162,0.278,0.283,0.363,0.576,0.515,1
1415,0.607,1.0,0.0126,0.278,0.247,0.257,0.591,0.601,1
1416,0.566,0.9972000000000001,0.0144,0.278,0.108,0.108,0.622,0.566,1
1417,0.597,1.0,0.0144,0.278,0.118,0.17,0.668,0.583,1
1418,0.602,1.0,0.0126,0.145,0.118,0.108,0.591,0.601,2
1419,0.704,1.0,0.009000000000000001,0.222,0.308,0.318,0.683,0.738,1
