,attribute1,attribute2,attribute3,attribute4,attribute5,attribute6,attribute7,attribute8,class
1156,0.202,0.284,0.014,0.214,0.363,0.225,0.391,0.206,1
1157,0.118,0.223,0.013,0.246,0.297,0.24,0.269,0.069,1
1158,0.357,0.443,0.009,0.278,0.195,0.484,0.197,0.343,1
1159,0.361,0.399,0.011,0.371,0.344,0.454,0.384,0.36,1
1160,0.353,0.42,0.011,0.351,0.149,0.332,0.229,0.412,1
1161,0.411,0.503,0.01,0.262,0.195,0.377,0.29,0.48,2
1162,0.442,0.554,0.008,0.173,0.214,0.377,0.33,0.532,2
1163,0.441,0.558,0.007,0.19,0.236,0.377,0.33,0.532,2
1164,0.44,0.535,0.008,0.27,0.344,0.377,0.434,0.532,1
1165,0.458,0.501,0.009,0.29,0.344,0.454,0.477,0.48,1
1166,0.464,0.508,0.009,0.319,0.17,0.484,0.143,0.446,1
1167,0.483,0.544,0.009,0.319,0.149,0.484,0.133,0.48,1
1168,0.465,0.54,0.009,0.266,0.278,0.469,0.247,0.515,2
1169,0.462,0.537,0.009,0.278,0.344,0.484,0.287,0.498,2
1170,0.583,0.667,0.007,0.254,0.257,0.606,0.326,0.601,2
1171,0.708,0.777,0.005,0.286,0.297,0.744,0.265,0.686,1
1172,0.725,0.794,0.004,0.298,0.344,0.652,0.419,0.772,2
1173,0.633,0.734,0.005,0.294,0.236,0.591,0.269,0.704,2
1174,0.726,0.772,0.005,0.298,0.406,0.744,0.416,0.738,1
1175,0.627,0.702,0.004,0.234,0.297,0.729,0.38,0.635,2
1176,0.53,0.636,0.004,0.278,0.297,0.469,0.348,0.601,2
1177,0.5,0.555,0.004,0.306,0.594,0.515,0.606,0.532,2
1178,0.523,0.545,0.008,0.323,0.344,0.561,0.183,0.48,1
1179,0.534,0.602,0.008,0.266,0.257,0.53,0.344,0.601,2
1180,0.539,0.595,0.009,0.282,0.236,0.561,0.197,0.532,1
1181,0.556,0.61,0.008,0.282,0.363,0.561,0.344,0.549,1
1182,0.626,0.696,0.006,0.278,0.363,0.637,0.247,0.652,2
1183,0.646,0.752,0.004,0.21,0.318,0.591,0.341,0.704,2
1184,0.561,0.679,0.005,0.206,0.384,0.53,0.459,0.601,2
1185,0.567,0.614,0.007,0.278,0.406,0.576,0.534,0.618,2
1186,0.589,0.587,0.009,0.278,0.149,0.622,0.201,0.566,1
1187,0.687,0.663,0.008,0.298,0.427,0.744,0.33,0.652,1
1188,0.744,0.689,0.005,0.399,0.533,0.713,0.616,0.772,1
1189,0.726,0.721,0.004,0.298,0.406,0.698,0.448,0.738,2
1190,0.678,0.664,0.006,0.278,0.297,0.668,0.251,0.652,2
1191,0.606,0.684,0.005,0.21,0.406,0.622,0.52,0.618,2
1192,0.545,0.586,0.007,0.274,0.363,0.545,0.541,0.583,2
1193,0.571,0.523,0.009,0.347,0.214,0.591,0.204,0.532,1
1194,0.607,0.545,0.009,0.339,0.195,0.622,0.19,0.583,1
1195,0.655,0.602,0.008,0.278,0.257,0.668,0.194,0.669,2
1196,0.58,0.641,0.008,0.278,0.363,0.576,0.384,0.583,2
1197,0.605,0.617,0.009,0.278,0.318,0.606,0.312,0.601,2
1198,0.642,0.581,0.009,0.282,0.236,0.652,0.197,0.601,1
1199,0.689,0.597,0.009,0.278,0.13,0.713,0.118,0.618,1
1200,0.731,0.63,0.007,0.278,0.344,0.729,0.272,0.686,1
1201,0.788,0.71,0.004,0.298,0.493,0.79,0.509,0.806,2
1202,0.665,0.706,0.006,0.278,0.493,0.637,0.57,0.721,2
1203,0.607,0.606,0.009,0.246,0.384,0.561,0.47,0.635,2
1204,0.584,0.585,0.009,0.286,0.297,0.561,0.38,0.618,2
1205,0.574,0.681,0.009,0.141,0.17,0.515,0.219,0.652,2
1206,0.626,0.732,0.007,0.089,0.108,0.606,0.108,0.686,2
1207,0.687,0.709,0.006,0.19,0.236,0.729,0.165,0.669,1
1208,0.645,0.657,0.006,0.323,0.363,0.698,0.416,0.652,2
1209,0.695,0.688,0.007,0.339,0.195,0.713,0.283,0.704,2
1210,0.743,0.694,0.006,0.359,0.236,0.759,0.154,0.704,1
1211,0.748,0.712,0.006,0.282,0.384,0.744,0.222,0.755,2
1212,0.726,0.748,0.006,0.274,0.236,0.698,0.14,0.755,2
1213,0.698,0.737,0.006,0.27,0.278,0.668,0.28,0.721,1
1214,0.687,0.631,0.007,0.323,0.257,0.698,0.283,0.652,1
1215,0.717,0.748,0.007,0.23,0.195,0.683,0.215,0.738,2
1216,0.726,0.8,0.008,0.206,0.108,0.729,0.147,0.721,2
1217,0.77,0.764,0.006,0.278,0.344,0.759,0.312,0.755,2
1218,0.748,0.78,0.005,0.319,0.278,0.729,0.308,0.755,2
1219,0.769,0.77,0.007,0.319,0.344,0.774,0.308,0.755,1
1220,0.827,0.888,0.006,0.238,0.344,0.759,0.398,0.841,1
1221,0.804,0.888,0.005,0.169,0.344,0.759,0.366,0.806,2
1222,0.762,0.77,0.008,0.278,0.214,0.774,0.165,0.755,1
1223,0.806,0.797,0.008,0.278,0.406,0.774,0.312,0.789,2
1224,0.857,0.881,0.007,0.25,0.344,0.82,0.326,0.858,1
1225,0.892,0.89,0.007,0.278,0.17,0.835,0.179,0.909,2
1226,0.817,0.854,0.008,0.27,0.493,0.82,0.194,0.789,2
1227,0.779,0.852,0.007,0.25,0.257,0.729,0.315,0.824,2
1228,0.736,0.825,0.006,0.25,0.344,0.668,0.29,0.772,2
1229,0.695,0.809,0.006,0.097,0.149,0.622,0.219,0.755,2
1230,0.719,0.799,0.007,0.19,0.195,0.713,0.186,0.738,2
1231,0.719,0.795,0.008,0.27,0.195,0.683,0.215,0.755,2
1232,0.726,0.787,0.008,0.242,0.108,0.713,0.158,0.755,1
1233,0.789,0.829,0.007,0.242,0.297,0.805,0.204,0.772,2
1234,0.882,0.888,0.007,0.278,0.214,0.851,0.254,0.875,1
1235,0.837,0.87,0.007,0.266,0.406,0.835,0.237,0.824,2
1236,0.849,0.909,0.006,0.278,0.278,0.82,0.262,0.858,1
1237,0.847,0.867,0.006,0.278,0.318,0.82,0.312,0.858,1
1238,0.768,0.729,0.007,0.278,0.278,0.805,0.254,0.738,2
1239,0.816,0.746,0.006,0.278,0.214,0.82,0.254,0.789,1
1240,0.654,0.674,0.008,0.274,0.406,0.744,0.437,0.601,2
1241,0.62,0.658,0.008,0.278,0.17,0.576,0.24,0.669,2
1242,0.631,0.683,0.008,0.278,0.278,0.591,0.283,0.686,2
1243,0.678,0.7,0.009,0.278,0.149,0.668,0.172,0.686,2
1244,0.677,0.742,0.009,0.327,0.214,0.652,0.201,0.721,2
1245,0.693,0.786,0.007,0.27,0.297,0.637,0.366,0.755,2
1246,0.696,0.796,0.007,0.25,0.17,0.668,0.237,0.755,2
1247,0.734,0.816,0.007,0.286,0.236,0.729,0.208,0.755,2
1248,0.801,0.877,0.005,0.286,0.257,0.759,0.269,0.824,2
1249,0.783,0.81,0.006,0.29,0.318,0.774,0.211,0.772,2
1250,0.81,0.792,0.007,0.278,0.236,0.774,0.204,0.772,1
1251,0.747,0.844,0.004,0.206,0.427,0.729,0.434,0.806,2
1252,0.733,0.836,0.005,0.258,0.257,0.668,0.344,0.806,2
1253,0.75,0.814,0.006,0.278,0.13,0.744,0.147,0.755,1
1254,0.837,0.846,0.006,0.278,0.363,0.835,0.43,0.841,2
1255,0.866,0.881,0.005,0.274,0.363,0.805,0.412,0.875,2
1256,0.823,0.76,0.006,0.339,0.297,0.851,0.366,0.806,1
1257,0.873,0.899,0.005,0.294,0.278,0.835,0.272,0.909,2
1258,0.815,0.824,0.007,0.363,0.236,0.774,0.215,0.806,1
1259,0.831,0.837,0.008,0.383,0.17,0.79,0.176,0.858,1
1260,0.846,0.892,0.007,0.282,0.363,0.805,0.283,0.875,2
1261,0.921,0.917,0.006,0.282,0.318,0.866,0.427,0.944,2
1262,0.927,0.904,0.006,0.278,0.318,0.866,0.333,0.892,2
1263,0.925,0.936,0.006,0.294,0.384,0.866,0.312,0.944,2
1264,0.936,0.955,0.005,0.315,0.257,0.866,0.323,0.944,1
1265,0.873,0.938,0.007,0.266,0.427,0.851,0.222,0.875,2
1266,0.885,0.955,0.007,0.274,0.195,0.835,0.215,0.909,2
1267,0.856,0.839,0.007,0.278,0.318,0.82,0.308,0.841,1
1268,0.834,0.853,0.008,0.278,0.087,0.79,0.118,0.841,1
1269,0.844,0.876,0.008,0.278,0.17,0.805,0.176,0.858,2
1270,0.871,0.931,0.007,0.278,0.214,0.82,0.233,0.909,2
1271,0.869,0.929,0.008,0.27,0.195,0.805,0.215,0.875,2
1272,0.838,0.942,0.008,0.238,0.406,0.774,0.258,0.858,2
1273,0.902,0.984,0.007,0.262,0.195,0.851,0.211,0.909,2
1274,0.866,0.931,0.007,0.27,0.554,0.82,0.265,0.892,2
1275,0.882,0.904,0.008,0.278,0.108,0.805,0.133,0.892,1
1276,0.854,0.928,0.008,0.278,0.068,0.774,0.118,0.892,1
1277,0.846,0.933,0.008,0.278,0.17,0.759,0.176,0.909,2
1278,0.843,0.909,0.008,0.27,0.149,0.79,0.226,0.875,1
1279,0.857,0.919,0.007,0.23,0.149,0.805,0.219,0.875,1
1280,0.879,0.945,0.007,0.198,0.149,0.82,0.19,0.909,1
1281,0.89,0.945,0.007,0.21,0.236,0.835,0.229,0.909,1
1282,0.864,0.916,0.007,0.27,0.467,0.82,0.301,0.841,2
1283,0.879,0.949,0.009,0.25,0.195,0.835,0.168,0.909,2
1284,0.867,0.934,0.008,0.278,0.195,0.866,0.179,0.875,1
1285,0.904,0.975,0.007,0.218,0.108,0.866,0.14,0.909,1
1286,0.92,0.94,0.007,0.286,0.108,0.866,0.176,0.927,1
1287,0.95,0.966,0.007,0.294,0.17,0.912,0.204,0.944,1
1288,0.936,0.922,0.007,0.286,0.363,0.881,0.254,0.961,1
1289,0.842,0.911,0.008,0.234,0.406,0.79,0.287,0.858,2
1290,0.835,0.881,0.008,0.31,0.13,0.79,0.147,0.875,1
1291,0.822,0.852,0.009,0.315,0.149,0.759,0.194,0.858,1
1292,0.79,0.84,0.009,0.298,0.195,0.744,0.222,0.841,2
1293,0.771,0.85,0.009,0.278,0.17,0.729,0.204,0.824,2
1294,0.809,0.889,0.008,0.238,0.108,0.79,0.129,0.806,1
1295,0.874,0.933,0.008,0.286,0.149,0.835,0.186,0.858,1
1296,0.853,0.864,0.008,0.339,0.17,0.82,0.24,0.875,1
1297,0.812,0.835,0.008,0.286,0.17,0.744,0.265,0.841,2
1298,0.799,0.837,0.009,0.278,0.108,0.744,0.19,0.824,1
1299,0.798,0.854,0.01,0.298,0.17,0.759,0.226,0.824,1
1300,0.803,0.892,0.008,0.262,0.214,0.744,0.305,0.858,2
1301,0.81,0.899,0.008,0.286,0.278,0.79,0.197,0.824,2
1302,0.821,0.894,0.008,0.278,0.214,0.774,0.158,0.841,2
1303,0.796,0.892,0.008,0.165,0.214,0.729,0.297,0.858,2
1304,0.774,0.859,0.008,0.214,0.236,0.713,0.287,0.841,2
1305,0.776,0.865,0.008,0.185,0.13,0.744,0.143,0.841,2
1306,0.801,0.883,0.008,0.21,0.214,0.805,0.168,0.789,2
1307,0.868,0.929,0.008,0.266,0.149,0.835,0.19,0.875,1
1308,0.878,0.949,0.008,0.23,0.17,0.805,0.165,0.927,1
1309,0.815,0.855,0.009,0.198,0.108,0.774,0.154,0.806,1
1310,0.829,0.875,0.009,0.242,0.087,0.774,0.125,0.841,1
1311,0.833,0.901,0.009,0.181,0.17,0.774,0.151,0.875,2
1312,0.806,0.909,0.008,0.145,0.108,0.805,0.125,0.824,1
1313,0.834,0.912,0.007,0.266,0.149,0.79,0.168,0.858,2
1314,0.917,0.916,0.007,0.23,0.214,0.835,0.344,0.944,1
1315,0.901,0.928,0.007,0.25,0.236,0.866,0.28,0.927,1
1316,0.916,0.969,0.008,0.206,0.149,0.881,0.211,0.927,1
1317,0.922,0.956,0.008,0.278,0.195,0.881,0.233,0.927,1
1318,0.925,0.968,0.009,0.27,0.17,0.881,0.201,0.944,2
1319,0.842,0.922,0.009,0.238,0.87,0.805,0.272,0.875,2
1320,0.885,0.925,0.008,0.238,0.195,0.851,0.233,0.875,1
1321,0.893,0.919,0.006,0.278,0.149,0.866,0.183,0.909,1
1322,0.899,0.948,0.006,0.27,0.297,0.851,0.215,0.927,2
1323,0.849,0.883,0.007,0.278,0.257,0.835,0.211,0.858,1
1324,0.803,0.865,0.008,0.262,0.195,0.759,0.179,0.841,2
1325,0.824,0.924,0.007,0.262,0.214,0.835,0.265,0.858,2
1326,0.867,0.932,0.008,0.242,0.195,0.805,0.222,0.892,1
1327,0.847,0.894,0.008,0.278,0.108,0.835,0.115,0.841,1
1328,0.856,0.902,0.008,0.298,0.149,0.82,0.158,0.841,1
1329,0.85,0.894,0.008,0.319,0.214,0.805,0.258,0.875,2
1330,0.801,0.862,0.008,0.262,0.17,0.774,0.186,0.806,1
1331,0.829,0.862,0.007,0.278,0.17,0.82,0.143,0.806,1
1332,0.839,0.85,0.006,0.278,0.17,0.82,0.219,0.824,1
1333,0.847,0.897,0.007,0.27,0.13,0.82,0.168,0.841,1
1334,0.868,0.905,0.008,0.278,0.13,0.851,0.161,0.858,1
1335,0.909,0.948,0.007,0.222,0.108,0.881,0.136,0.909,1
1336,0.868,0.863,0.007,0.278,0.17,0.851,0.219,0.875,1
1337,0.757,0.728,0.008,0.278,0.17,0.729,0.222,0.755,1
1338,0.75,0.724,0.009,0.278,0.278,0.744,0.305,0.738,1
1339,0.792,0.765,0.008,0.31,0.257,0.805,0.323,0.789,1
1340,0.81,0.763,0.008,0.331,0.17,0.835,0.237,0.755,1
1341,0.845,0.813,0.007,0.282,0.13,0.866,0.165,0.806,1
1342,0.853,0.877,0.007,0.355,0.257,0.805,0.247,0.858,1
1343,0.82,0.897,0.006,0.282,0.236,0.79,0.269,0.858,2
1344,0.821,0.861,0.008,0.29,0.214,0.79,0.247,0.841,1
1345,0.821,0.825,0.009,0.278,0.13,0.79,0.143,0.806,1
1346,0.812,0.871,0.008,0.21,0.13,0.79,0.147,0.824,1
1347,0.84,0.877,0.007,0.238,0.214,0.835,0.201,0.841,1
1348,0.869,0.868,0.006,0.29,0.214,0.881,0.287,0.841,1
1349,0.799,0.886,0.006,0.262,0.278,0.82,0.208,0.841,2
1350,0.698,0.733,0.008,0.278,0.257,0.698,0.319,0.704,2
1351,0.664,0.67,0.009,0.278,0.195,0.652,0.226,0.704,1
1352,0.675,0.696,0.009,0.282,0.17,0.698,0.151,0.669,1
1353,0.767,0.835,0.007,0.266,0.149,0.759,0.161,0.789,2
1354,0.827,0.898,0.006,0.19,0.318,0.866,0.276,0.824,2
1355,0.918,0.905,0.005,0.278,0.278,0.851,0.398,0.927,2
1356,0.825,0.824,0.007,0.278,0.17,0.805,0.179,0.806,2
1357,0.818,0.835,0.008,0.278,0.17,0.79,0.179,0.806,1
1358,0.837,0.883,0.007,0.234,0.149,0.835,0.143,0.806,1
1359,0.798,0.833,0.007,0.27,0.318,0.79,0.244,0.789,2
1360,0.637,0.594,0.01,0.278,0.236,0.622,0.258,0.635,1
1361,0.587,0.694,0.008,0.153,0.278,0.561,0.301,0.652,2
1362,0.58,0.709,0.008,0.181,0.17,0.53,0.204,0.652,2
1363,0.64,0.767,0.008,0.246,0.594,0.606,0.473,0.704,2
1364,0.668,0.761,0.006,0.315,0.214,0.622,0.222,0.704,2
1365,0.611,0.673,0.007,0.335,0.17,0.606,0.237,0.635,1
1366,0.646,0.679,0.009,0.29,0.236,0.622,0.272,0.652,1
1367,0.62,0.668,0.01,0.327,0.17,0.652,0.14,0.566,1
1368,0.658,0.702,0.009,0.286,0.236,0.683,0.308,0.669,1
1369,0.694,0.742,0.008,0.278,0.257,0.713,0.283,0.686,1
1370,0.711,0.773,0.008,0.278,0.278,0.698,0.301,0.721,1
1371,0.637,0.661,0.01,0.278,0.149,0.622,0.197,0.618,1
1372,0.633,0.676,0.009,0.266,0.087,0.683,0.082,0.601,1
1373,0.707,0.742,0.007,0.27,0.297,0.729,0.287,0.721,2
1374,0.787,0.835,0.006,0.254,0.363,0.744,0.366,0.806,2
1375,0.774,0.859,0.006,0.21,0.318,0.729,0.43,0.824,2
1376,0.743,0.864,0.006,0.246,0.344,0.668,0.366,0.738,2
1377,0.604,0.663,0.008,0.319,0.297,0.622,0.301,0.618,2
1378,0.627,0.662,0.01,0.331,0.236,0.606,0.161,0.635,1
1379,0.602,0.648,0.011,0.278,0.087,0.576,0.108,0.635,2
1380,0.59,0.649,0.011,0.278,0.17,0.622,0.201,0.583,1
1381,0.609,0.645,0.012,0.331,0.17,0.652,0.122,0.583,1
1382,0.619,0.66,0.011,0.347,0.236,0.637,0.226,0.601,1
1383,0.645,0.696,0.009,0.278,0.236,0.637,0.262,0.652,1
1384,0.67,0.729,0.009,0.278,0.195,0.698,0.211,0.652,2
1385,0.679,0.781,0.008,0.278,0.17,0.622,0.179,0.721,2
1386,0.749,0.833,0.008,0.278,0.13,0.698,0.183,0.789,2
1387,0.733,0.839,0.007,0.274,0.257,0.683,0.29,0.789,2
1388,0.731,0.809,0.006,0.278,0.297,0.668,0.369,0.755,1
1389,0.629,0.682,0.009,0.278,0.17,0.606,0.247,0.652,1
1390,0.572,0.655,0.01,0.278,0.236,0.515,0.247,0.635,1
1391,0.56,0.665,0.01,0.27,0.236,0.484,0.326,0.635,2
1392,0.568,0.7,0.008,0.153,0.363,0.515,0.559,0.635,2
1393,0.49,0.607,0.009,0.23,0.278,0.439,0.366,0.549,2
1394,0.482,0.554,0.01,0.278,0.17,0.439,0.222,0.549,1
1395,0.474,0.546,0.01,0.278,0.087,0.423,0.154,0.532,1
1396,0.456,0.531,0.01,0.262,0.149,0.439,0.197,0.48,1
1397,0.469,0.575,0.01,0.185,0.257,0.423,0.326,0.549,2
1398,0.467,0.603,0.009,0.141,0.149,0.423,0.179,0.549,2
1399,0.532,0.67,0.007,0.109,0.318,0.469,0.398,0.601,2
1400,0.52,0.619,0.003,0.206,0.743,0.545,0.792,0.549,2
1401,0.482,0.51,0.009,0.294,0.554,0.53,0.401,0.498,1
1402,0.52,0.581,0.01,0.302,0.195,0.484,0.183,0.583,1
1403,0.5,0.59,0.009,0.218,0.195,0.561,0.168,0.498,1
1404,0.554,0.634,0.007,0.278,0.384,0.606,0.233,0.566,1
1405,0.496,0.584,0.008,0.266,0.236,0.53,0.315,0.532,1
1406,0.56,0.645,0.006,0.27,0.297,0.515,0.254,0.583,1
1407,0.535,0.627,0.008,0.238,0.108,0.622,0.136,0.532,1
1408,0.632,0.675,0.006,0.278,0.384,0.606,0.459,0.669,1
1409,0.463,0.507,0.009,0.319,0.344,0.469,0.384,0.48,1
1410,0.445,0.51,0.01,0.306,0.13,0.454,0.108,0.463,1
1411,0.502,0.571,0.009,0.286,0.236,0.576,0.265,0.515,1
1412,0.62,0.639,0.007,0.29,0.318,0.622,0.326,0.652,1
1413,0.597,0.623,0.008,0.294,0.318,0.561,0.258,0.583,1
1414,0.539,0.573,0.009,0.278,0.363,0.576,0.283,0.515,1
1415,0.607,0.645,0.007,0.278,0.257,0.591,0.247,0.601,1
1416,0.566,0.554,0.008,0.278,0.108,0.622,0.108,0.566,1
1417,0.597,0.631,0.008,0.278,0.17,0.668,0.118,0.583,1
1418,0.602,0.724,0.007,0.145,0.108,0.591,0.118,0.601,2
1419,0.704,0.82,0.005,0.222,0.318,0.683,0.308,0.738,1
1420,0.613,0.663,0.007,0.278,0.297,0.622,0.258,0.601,2
1421,0.585,0.647,0.009,0.29,0.297,0.668,0.254,0.583,1
1422,0.644,0.728,0.007,0.278,0.149,0.591,0.211,0.652,1
1423,0.602,0.725,0.006,0.157,0.13,0.606,0.147,0.652,1
1424,0.655,0.782,0.006,0.181,0.195,0.637,0.179,0.686,1
1425,0.599,0.738,0.006,0.21,0.257,0.576,0.226,0.618,2
1426,0.466,0.558,0.007,0.254,0.278,0.439,0.341,0.515,1
1427,0.421,0.502,0.009,0.278,0.236,0.439,0.158,0.429,1
1428,0.433,0.486,0.01,0.278,0.195,0.515,0.176,0.429,1
1429,0.458,0.526,0.01,0.278,0.149,0.484,0.179,0.463,1
1430,0.464,0.505,0.012,0.278,0.149,0.484,0.183,0.463,1
1431,0.451,0.472,0.011,0.278,0.214,0.515,0.194,0.429,1
1432,0.466,0.513,0.01,0.278,0.087,0.53,0.122,0.48,1
1433,0.504,0.564,0.01,0.278,0.195,0.53,0.161,0.515,1
1434,0.499,0.578,0.01,0.278,0.214,0.576,0.176,0.48,1
1435,0.496,0.577,0.01,0.278,0.278,0.5,0.222,0.498,1
1436,0.496,0.504,0.01,0.278,0.493,0.484,0.323,0.498,1
1437,0.453,0.496,0.009,0.278,0.297,0.5,0.297,0.429,1
1438,0.508,0.568,0.005,0.278,0.363,0.469,0.362,0.566,1
1439,0.372,0.426,0.009,0.298,0.384,0.423,0.495,0.412,1
1440,0.274,0.345,0.011,0.238,0.236,0.255,0.341,0.326,1
1441,0.198,0.299,0.011,0.274,0.363,0.179,0.491,0.275,1
1442,0.169,0.237,0.013,0.278,0.236,0.194,0.308,0.189,1
1443,0.236,0.285,0.012,0.278,0.195,0.271,0.219,0.257,1
1444,0.268,0.313,0.012,0.278,0.236,0.332,0.194,0.292,1
1445,0.322,0.369,0.01,0.278,0.195,0.439,0.233,0.309,1
1446,0.376,0.454,0.009,0.278,0.318,0.393,0.269,0.395,1
1447,0.445,0.512,0.007,0.278,0.257,0.454,0.247,0.463,1
1448,0.41,0.505,0.008,0.319,0.427,0.439,0.229,0.429,2
1449,0.374,0.41,0.008,0.323,0.66,0.439,0.584,0.36,1
1450,0.232,0.316,0.01,0.222,0.297,0.225,0.351,0.292,1
1451,0.182,0.313,0.01,0.266,0.17,0.225,0.219,0.189,1
1452,0.242,0.365,0.01,0.21,0.278,0.209,0.33,0.309,1
1453,0.23,0.365,0.009,0.089,0.467,0.209,0.444,0.309,1
1454,0.16,0.276,0.01,0.173,0.467,0.179,0.703,0.206,1
1455,0.096,0.203,0.011,0.274,0.406,0.103,0.462,0.137,1
1456,0.178,0.306,0.01,0.246,0.278,0.316,0.28,0.12,1
1457,0.359,0.477,0.009,0.27,0.493,0.408,0.341,0.292,1
1458,0.184,0.283,0.011,0.258,0.297,0.164,0.237,0.257,1
1459,0.231,0.351,0.009,0.246,0.384,0.225,0.33,0.309,1
1460,0.135,0.243,0.011,0.278,0.363,0.194,0.355,0.154,1
1461,0.338,0.424,0.007,0.278,0.257,0.484,0.269,0.326,1
1462,0.398,0.528,0.006,0.242,0.344,0.439,0.287,0.36,1
1463,0.177,0.298,0.01,0.258,0.344,0.194,0.33,0.223,1
1464,0.253,0.375,0.01,0.278,0.087,0.347,0.133,0.275,1
1465,0.411,0.531,0.007,0.274,0.149,0.423,0.244,0.446,1
1466,0.493,0.591,0.007,0.331,0.278,0.469,0.222,0.498,1
1467,0.469,0.525,0.006,0.25,0.278,0.469,0.251,0.515,2
1468,0.453,0.365,0.007,0.278,0.467,0.423,0.552,0.498,2
1469,0.446,0.482,0.007,0.278,0.17,0.423,0.219,0.498,1
1470,0.422,0.53,0.007,0.278,0.149,0.423,0.151,0.463,1
1471,0.45,0.567,0.006,0.25,0.278,0.439,0.226,0.48,2
1472,0.44,0.559,0.006,0.121,0.467,0.393,0.455,0.515,2
1473,0.41,0.523,0.007,0.153,0.384,0.347,0.48,0.48,2
1474,0.405,0.514,0.008,0.198,0.318,0.347,0.287,0.48,2
1475,0.352,0.419,0.011,0.266,0.257,0.332,0.269,0.378,1
1476,0.407,0.501,0.009,0.254,0.318,0.439,0.337,0.446,1
1477,0.481,0.571,0.007,0.258,0.278,0.484,0.384,0.532,1
1478,0.403,0.47,0.01,0.278,0.257,0.377,0.287,0.446,1
1479,0.406,0.487,0.011,0.258,0.149,0.454,0.118,0.412,1
1480,0.411,0.495,0.011,0.242,0.195,0.408,0.247,0.446,1
1481,0.46,0.512,0.01,0.266,0.278,0.393,0.323,0.532,2
1482,0.457,0.577,0.008,0.097,0.214,0.423,0.237,0.532,2
1483,0.487,0.51,0.007,0.319,0.344,0.515,0.369,0.48,2
1484,0.545,0.547,0.005,0.278,0.554,0.561,0.423,0.583,2
1485,0.46,0.509,0.009,0.278,0.573,0.469,0.348,0.446,1
1486,0.583,0.571,0.007,0.286,0.406,0.622,0.462,0.583,1
1487,0.486,0.54,0.008,0.286,0.236,0.515,0.186,0.48,1
1488,0.508,0.575,0.007,0.278,0.214,0.5,0.272,0.532,2
1489,0.54,0.624,0.006,0.254,0.214,0.606,0.265,0.549,1
1490,0.566,0.551,0.008,0.278,0.384,0.561,0.211,0.532,1
1491,0.62,0.628,0.006,0.282,0.427,0.744,0.366,0.601,2
1492,0.503,0.582,0.005,0.214,0.573,0.561,0.631,0.429,2
1493,0.396,0.411,0.01,0.278,0.573,0.377,0.62,0.446,1
1494,0.397,0.398,0.012,0.278,0.363,0.454,0.355,0.395,1
1495,0.501,0.501,0.009,0.278,0.236,0.622,0.283,0.48,1
1496,0.578,0.546,0.006,0.278,0.257,0.576,0.28,0.583,1
1497,0.456,0.493,0.008,0.278,0.384,0.484,0.509,0.498,1
1498,0.393,0.475,0.008,0.258,0.236,0.393,0.186,0.412,1
1499,0.432,0.526,0.007,0.165,0.257,0.393,0.33,0.515,2
1500,0.375,0.481,0.009,0.177,0.257,0.347,0.312,0.412,1
1501,0.398,0.51,0.01,0.085,0.195,0.347,0.276,0.48,1
1502,0.355,0.443,0.012,0.27,0.108,0.347,0.154,0.378,1
1503,0.36,0.447,0.01,0.177,0.213,0.316,0.53,0.429,1
1504,0.392,0.495,0.008,0.149,0.318,0.347,0.373,0.463,1
1505,0.406,0.49,0.009,0.258,0.214,0.408,0.269,0.446,1
1506,0.414,0.502,0.009,0.181,0.257,0.439,0.183,0.395,1
1507,0.519,0.586,0.007,0.258,0.236,0.469,0.319,0.583,1
1508,0.484,0.582,0.006,0.222,0.363,0.454,0.251,0.532,2
1509,0.489,0.53,0.007,0.278,0.297,0.5,0.337,0.515,1
1510,0.534,0.54,0.007,0.278,0.108,0.622,0.111,0.498,1
1511,0.559,0.593,0.007,0.27,0.467,0.606,0.484,0.549,2
1512,0.408,0.427,0.009,0.278,0.406,0.408,0.358,0.412,1
1513,0.487,0.449,0.007,0.278,0.384,0.545,0.384,0.515,1
1514,0.508,0.523,0.007,0.274,0.344,0.515,0.405,0.549,1
1515,0.429,0.491,0.011,0.226,0.318,0.408,0.423,0.48,2
1516,0.398,0.444,0.012,0.278,0.363,0.423,0.358,0.429,1
1517,0.418,0.503,0.008,0.105,0.533,0.408,0.566,0.48,2
1518,0.393,0.479,0.008,0.234,0.344,0.362,0.434,0.446,1
1519,0.393,0.474,0.009,0.278,0.17,0.362,0.226,0.446,1
1520,0.403,0.48,0.011,0.274,0.17,0.377,0.24,0.446,1
1521,0.404,0.449,0.011,0.278,0.214,0.362,0.269,0.463,1
1522,0.421,0.479,0.01,0.27,0.257,0.408,0.323,0.463,1
1523,0.435,0.461,0.01,0.278,0.214,0.454,0.215,0.446,1
1524,0.51,0.497,0.008,0.278,0.297,0.622,0.308,0.48,1
1525,0.605,0.59,0.006,0.323,0.318,0.668,0.28,0.532,1
1526,0.656,0.599,0.006,0.278,0.573,0.713,0.509,0.652,1
1527,0.522,0.478,0.011,0.278,0.297,0.53,0.344,0.515,1
1528,0.528,0.509,0.011,0.278,0.17,0.53,0.168,0.532,1
1529,0.556,0.512,0.01,0.278,0.318,0.622,0.208,0.515,1
1530,0.537,0.512,0.01,0.278,0.297,0.561,0.258,0.515,1
1531,0.492,0.513,0.009,0.198,0.214,0.515,0.262,0.532,2
1532,0.482,0.548,0.009,0.218,0.13,0.515,0.161,0.48,1
